participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-022	remember	13	4	5106879342072	5106798418	4	4	1111000000000
sub-022	remember	5	5	37682	37682	5	5	11111
sub-022	remember	5	6	12486	12486	5	5	11111
sub-022	remember	13	7	5902148673902	5916148	2	5	1100111000000
sub-022	remember	9	8	657308412	6548312	2	2	110000000
sub-022	remember	9	9	981706352	9810632	3	3	111000000
sub-022	remember	9	10	983560721	981307612	2	2	110000000
sub-022	remember	13	11	8256307491954	9615037	0	1	0000001000000
sub-022	remember	13	12	2057169834908	961074192	0	0	0000000000000
sub-022	remember	9	13	260983714	2609714	4	4	111100000
sub-022	remember	5	14	91435	971435	1	1	10000
sub-022	remember	5	15	20456	20316	2	3	11001
sub-022	remember	5	22	98527	98527	5	5	11111
sub-022	remember	5	23	40397	40397	5	5	11111
sub-022	remember	9	24	890427135	890475	4	4	111100000
sub-022	remember	9	25	982153046	982046	3	3	111000000
sub-022	remember	13	26	0561748923675	56148	0	0	0000000000000
sub-022	remember	9	27	368704251	36870431	6	6	111111000
sub-022	remember	5	28	43621	43621	5	5	11111
sub-022	remember	13	29	1908523674023	19067204	3	4	1110010000000
sub-022	remember	9	30	803495167	8043961	2	4	110010100
sub-022	remember	13	31	5194273068472	9304362	0	1	0001000000000
sub-022	remember	5	32	63107	631037	4	4	11110
sub-022	remember	13	33	0716892345453	0716489	4	4	1111000000000
sub-022	remember	9	40	592087643	5924063	3	3	111000000
sub-022	remember	5	41	17509	17509	5	5	11111
sub-022	remember	5	42	34108	34108	5	5	11111
sub-022	remember	9	43	498721563	49876250	4	5	111100100
sub-022	remember	13	44	6387901524064	96790517	0	1	0000001000000
sub-022	remember	5	45	61579	61579	5	5	11111
sub-022	remember	5	46	95137	95173	3	3	11100
sub-022	remember	9	47	058694231	864321	0	0	000000000
sub-022	remember	13	48	5372849610376	583049736	1	1	1000000000000
sub-022	remember	13	49	3054897612042	305479	4	5	1111010000000
sub-022	remember	9	50	095672438	09246782	2	2	110000000
sub-022	remember	13	51	9036175284301	903679125	4	5	1111000100000
sub-022	remember	9	58	125804379	1258043582	7	7	111111100
sub-022	remember	5	59	93427	93427	5	5	11111
sub-022	remember	9	60	491053762	4917053	3	3	111000000
sub-022	remember	13	61	7049216835432	70349682	2	2	1100000000000
sub-022	remember	13	62	1056239478647	1053689	3	4	1110001000000
sub-022	remember	13	63	1705632849864	17056932	5	5	1111100000000
sub-022	remember	9	64	857240613	85740513	3	3	111000000
sub-022	remember	13	65	6295803714354	63580413	1	1	1000000000000
sub-022	remember	5	66	69230	69320	2	3	11001
sub-022	remember	5	67	62839	63829	1	3	10101
sub-022	remember	5	68	47053	47053	5	5	11111
sub-022	remember	9	69	640397152	64079312	3	5	111010100
sub-022	remember	9	76	417820396	4178203	7	7	111111100
sub-022	remember	5	77	50764	50764	5	5	11111
sub-022	remember	5	78	81259	81259	5	5	11111
sub-022	remember	5	79	73418	73418	5	5	11111
sub-022	remember	13	80	5432986170279	54328690	4	4	1111000000000
sub-022	remember	13	81	1932760548912	1932670	4	5	1111001000000
sub-022	remember	13	82	5463207918368	5463709	4	5	1111010000000
sub-022	remember	5	83	57968	57968	5	5	11111
sub-022	remember	9	84	574983061	57498203	5	6	111110100
sub-022	remember	13	85	0834925671236	083468903	4	4	1111000000000
sub-022	remember	9	86	273014659	27630459	2	3	110001000
sub-022	remember	9	87	375620894	37562803	5	5	111110000
sub-022	remember	5	94	74069	74069	5	5	11111
sub-022	remember	13	95	4792365108269	4795362	3	5	1110110000000
sub-022	remember	13	96	2765893410160	2763893	3	6	1110111000000
sub-022	remember	9	97	920874163	9206413	3	3	111000000
sub-022	remember	9	98	907382645	9073826	7	7	111111100
sub-022	remember	13	99	5284170639072	528416093	5	7	1111101010000
sub-022	remember	5	100	35416	35416	5	5	11111
sub-022	remember	5	101	21098	21098	5	5	11111
sub-022	remember	9	102	086952341	0869325	4	5	111101000
sub-022	remember	9	103	693041782	6930417	7	7	111111100
sub-022	remember	13	104	3186954270649	8634219	0	0	0000000000000
sub-022	remember	5	105	94806	94806	5	5	11111
sub-022	remember	13	112	4578291630726	4579216	3	4	1110100000000
sub-022	remember	5	113	86013	86013	5	5	11111
sub-022	remember	13	114	3065297418704	3065704	4	4	1111000000000
sub-022	remember	5	115	15634	15634	5	5	11111
sub-022	remember	5	116	47593	47593	5	5	11111
sub-022	remember	9	117	274369105	27469130	3	4	111000010
sub-022	remember	13	118	6289301574694	6289301	7	7	1111111000000
sub-022	remember	5	119	54981	54981	5	5	11111
sub-022	remember	9	120	493176852	4936189	3	3	111000000
sub-022	remember	13	121	8704369512730	80465	1	1	1000000000000
sub-022	remember	9	122	950287164	95027186	4	5	111100010
sub-022	remember	9	123	108759634	1089563	3	4	111010000
sub-022	remember	9	130	062497358	0624935	5	5	111110000
sub-022	remember	5	131	26473	26473	5	5	11111
sub-022	remember	13	132	7698025413642	7698025	7	7	1111111000000
sub-022	remember	5	133	78159	78159	5	5	11111
sub-022	remember	13	134	6257438109350	625743825	7	7	1111111000000
sub-022	remember	5	135	09586	39586	0	4	01111
sub-022	remember	13	136	5428703961923	54287035	7	7	1111111000000
sub-022	remember	9	137	209436517	2093615	3	4	111000100
sub-022	remember	9	138	256049813	25604981	8	8	111111110
sub-022	remember	9	139	098413657	09846135	4	5	111100010
sub-022	remember	13	140	0476891352784	04678913	2	6	1100111100000
sub-022	remember	5	141	03879	03879	5	5	11111
sub-022	remember	9	148	256174038	25617403	8	8	111111110
sub-022	remember	5	149	75412	75412	5	5	11111
sub-022	remember	5	150	31847	31847	5	5	11111
sub-022	remember	5	151	90246	90246	5	5	11111
sub-022	remember	13	152	6184590372560	61545903	2	7	1101111100000
sub-022	remember	5	153	80542	80542	5	5	11111
sub-022	remember	13	154	9534216780546	952461	2	4	1101010000000
