participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-087	remember	9	4	152430789	15237809	3	3	111000000
sub-087	remember	5	5	14578	14578	5	5	11111
sub-087	remember	5	6	25308	25308	5	5	11111
sub-087	remember	9	7	190783456	19067345	3	6	111001110
sub-087	remember	9	8	609842713	6098703	4	4	111100000
sub-087	remember	13	9	3106475982078	65098273	0	1	0010000000000
sub-087	remember	5	10	68503	68503	5	5	11111
sub-087	remember	5	11	92817	92817	5	5	11111
sub-087	remember	13	12	3126908745869	2106978	0	4	0101101000000
sub-087	remember	9	13	136945720	16920	1	1	100000000
sub-087	remember	13	14	7982501346721	12683421	0	0	0000000000000
sub-087	remember	13	15	7849501362590	3068951	0	1	0000001000000
sub-087	remember	5	22	09481	09841	2	3	11001
sub-087	remember	9	23	502843769	5940763	1	1	100000000
sub-087	remember	13	24	5730982416497	570943	2	2	1100000000000
sub-087	remember	5	25	69578	69578	5	5	11111
sub-087	remember	13	26	2836517490120	2692871204	1	1	1000000000000
sub-087	remember	9	27	794826015	7908245	2	4	110110000
sub-087	remember	13	28	5420617389872	2860175	0	1	0001000000000
sub-087	remember	9	29	625910487	68951	1	2	100010000
sub-087	remember	5	30	46517	45907	1	2	10001
sub-087	remember	5	31	84736	287615	0	1	00100
sub-087	remember	13	32	9082546731736	79865302	0	2	0010100000000
sub-087	remember	9	33	196807523	6890572	0	1	000001000
sub-087	remember	5	40	87304	87304	5	5	11111
sub-087	remember	5	41	21745	21745	5	5	11111
sub-087	remember	13	42	6248351079361	230692	0	0	0000000000000
sub-087	remember	9	43	863497205	8630921	3	4	111010000
sub-087	remember	5	44	53829	53209	2	3	11001
sub-087	remember	13	45	6541983720587	653871	2	2	1100000000000
sub-087	remember	9	46	603954712	603579	3	3	111000000
sub-087	remember	13	47	9780624135301	608953501	0	1	0010000000000
sub-087	remember	5	48	06348	06348	5	5	11111
sub-087	remember	9	49	359607812	3568912	2	2	110000000
sub-087	remember	9	50	063491752	065192	2	3	110010000
sub-087	remember	13	51	7029513486182	750291063	1	2	1000010000000
sub-087	remember	13	58	5467130928357	5603829163	1	1	1000000000000
sub-087	remember	13	59	2698473150704	263097	2	3	1100010000000
sub-087	remember	5	60	69124	69124	5	5	11111
sub-087	remember	5	61	62319	62309	3	4	11101
sub-087	remember	5	62	30286	30286	5	5	11111
sub-087	remember	9	63	395021786	359681	1	2	100001000
sub-087	remember	13	64	6492075831791	639102	1	3	1010100000000
sub-087	remember	9	65	726039851	72036951	2	3	110001000
sub-087	remember	5	66	46018	46089	3	3	11100
sub-087	remember	13	67	5341206789036	5306978	2	2	1100000000000
sub-087	remember	9	68	742953086	729618	1	1	100000000
sub-087	remember	9	69	318950627	301869	1	1	100000000
sub-087	remember	9	76	134609578	134609587	7	7	111111100
sub-087	remember	5	77	82014	82014	5	5	11111
sub-087	remember	5	78	48175	48175	5	5	11111
sub-087	remember	9	79	164709538	167850	2	2	110000000
