participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-098	remember	13	4	2351976480763	29351678903	1	2	1000000001000
sub-098	remember	9	5	076831495	09638145	1	4	101001100
sub-098	remember	5	6	28750	28750	5	5	11111
sub-098	remember	13	7	8470293165086	8463508706	2	2	1100000000000
sub-098	remember	9	8	438790215	43870135	4	4	111100000
sub-098	remember	9	9	324079651	32407931	6	6	111111000
sub-098	remember	5	10	40578	40578	5	5	11111
sub-098	remember	9	11	547019823	54079183	2	3	110000100
sub-098	remember	13	12	3065812794179	30658169	6	6	1111110000000
sub-098	remember	5	13	45809	45809	5	5	11111
sub-098	remember	5	14	19025	19025	5	5	11111
sub-098	remember	13	15	6247985301712	624095172	3	4	1110100000000
sub-098	remember	9	22	509823746	509836	4	4	111100000
sub-098	remember	9	23	480671392	487012	2	2	110000000
sub-098	remember	5	24	48510	48510	5	5	11111
sub-098	remember	5	25	95468	95468	5	5	11111
sub-098	remember	9	26	536814920	536841920	4	7	111100111
sub-098	remember	13	27	1603842759856	15036418956	1	4	1011010000000
sub-098	remember	13	28	6891034275058	38164538	0	1	0100000000000
sub-098	remember	5	29	79251	79251	5	5	11111
sub-098	remember	5	30	25841	25841	5	5	11111
sub-098	remember	9	31	736408215	736408515	6	8	111111011
sub-098	remember	13	32	4729036815654	47285154	3	3	1110000000000
sub-098	remember	13	33	4916758320657	4516287	1	3	1011000000000
sub-098	remember	13	40	5081723469579	51069	1	1	1000000000000
sub-098	remember	13	41	7259634108967	725947	4	4	1111000000000
sub-098	remember	9	42	849273610	843270	2	4	110110000
sub-098	remember	5	43	19603	1963	3	3	11100
sub-098	remember	5	44	70386	70386	5	5	11111
sub-098	remember	13	45	4756329108179	4698169	1	2	1000001000000
sub-098	remember	9	46	034981275	049725	1	1	100000000
sub-098	remember	13	47	3579840216859	325689	1	2	1000100000000
sub-098	remember	5	48	83504	83504	5	5	11111
sub-098	remember	9	49	547692103	547293	3	4	111010000
sub-098	remember	5	50	72318	72318	5	5	11111
sub-098	remember	9	51	436097512	4360912	5	5	111110000
sub-098	remember	9	58	152749306	1524306	3	3	111000000
sub-098	remember	5	59	28943	28943	5	5	11111
sub-098	remember	13	60	9624781503846	9248648146	1	1	1000000000000
sub-098	remember	13	61	6839012457076	6813049604	2	3	1100100000000
sub-098	remember	13	62	5196382047684	514684	2	3	1101000000000
sub-098	remember	5	63	23068	23068	5	5	11111
