participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-066	remember	13	4	3825467019892	073928712	0	1	0000001000000
sub-066	remember	5	5	68405	86405	0	3	00111
sub-066	remember	5	6	16759	16795	3	3	11100
sub-066	remember	5	7	32186	32168	3	3	11100
sub-066	remember	9	8	952481670	95420769	2	3	110000100
sub-066	remember	9	9	194307856	1947689	3	3	111000000
sub-066	remember	13	10	9816405372985	91805378	1	1	1000000000000
sub-066	remember	9	11	107492835	0174892	0	2	001100000
sub-066	remember	13	12	9032614758958	9039568	3	3	1110000000000
sub-066	remember	13	13	8437219065975	84375	4	4	1111000000000
sub-066	remember	9	14	952847361	958364	2	2	110000000
sub-066	remember	5	15	21763	21763	5	5	11111
sub-066	remember	5	22	34295	34295	5	5	11111
sub-066	remember	13	23	9150324876531	915763	3	3	1110000000000
sub-066	remember	5	24	67189	67189	5	5	11111
sub-066	remember	9	25	147936508	1749368	1	4	100111000
sub-066	remember	13	26	3602518749125	2106815	0	2	0010010000000
sub-066	remember	5	27	12896	12896	5	5	11111
sub-066	remember	13	28	6702138945893	760561879	0	2	0010001000000
sub-066	remember	13	29	6820375194823	6298432	1	1	1000000000000
sub-066	remember	9	30	139654872	1936512	1	3	100110000
sub-066	remember	9	31	091857364	0964	2	2	110000000
sub-066	remember	9	32	067128543	0127612	1	1	100000000
sub-066	remember	5	33	16980	16980	5	5	11111
sub-066	remember	9	40	741023598	7430259	2	4	110110000
sub-066	remember	9	41	865921740	950876	0	0	000000000
sub-066	remember	5	42	05678	05678	5	5	11111
sub-066	remember	13	43	0582469713691	056931	2	2	1100000000000
sub-066	remember	9	44	051423897	05143207	4	4	111100000
sub-066	remember	5	45	94216	94216	5	5	11111
sub-066	remember	13	46	4675098231963	2319631	0	0	0000000000000
sub-066	remember	9	47	103489625	018996	0	0	000000000
sub-066	remember	13	48	9783216504318	97834318	4	4	1111000000000
sub-066	remember	5	49	07138	01738	1	3	10011
sub-066	remember	13	50	1204537698718	1203418	3	3	1110000000000
sub-066	remember	5	51	82465	82465	5	5	11111
sub-066	remember	5	58	37269	37269	5	5	11111
sub-066	remember	13	59	7418695032028	7205392	1	2	1000010000000
sub-066	remember	5	60	89213	89213	5	5	11111
sub-066	remember	9	61	294715603	295693	2	2	110000000
sub-066	remember	5	62	27690	27690	5	5	11111
sub-066	remember	13	63	7435621980170	74356790	5	5	1111100000000
sub-066	remember	13	64	1847352690504	1847304	5	5	1111100000000
sub-066	remember	9	65	794261058	7943208	3	3	111000000
sub-066	remember	9	66	425781306	425786	5	5	111110000
sub-066	remember	5	67	65028	65028	5	5	11111
sub-066	remember	13	68	1760248359201	0176801	0	0	0000000000000
sub-066	remember	9	69	314562879	3145689	5	5	111110000
sub-066	remember	13	76	3862709154230	38267532	2	3	1100100000000
sub-066	remember	13	77	3605419827691	36050739	4	4	1111000000000
sub-066	remember	13	78	4318062579103	43184	4	4	1111000000000
sub-066	remember	9	79	865217903	865703	3	3	111000000
sub-066	remember	5	80	03186	03186	5	5	11111
sub-066	remember	9	81	320746985	320786	4	5	111101000
sub-066	remember	13	82	3675841290981	3675898	5	5	1111100000000
sub-066	remember	5	83	30617	3607	1	1	10000
sub-066	remember	5	84	89504	89054	2	3	11001
sub-066	remember	9	85	614075283	6104753	2	4	110011000
sub-066	remember	5	86	07638	07638	5	5	11111
sub-066	remember	9	87	623954801	623950	5	5	111110000
sub-066	remember	13	94	8130745296481	830	1	1	1000000000000
sub-066	remember	13	95	3546281970573	354673	4	4	1111000000000
sub-066	remember	9	96	067231984	06231981	2	2	110000000
sub-066	remember	5	97	03697	03697	5	5	11111
sub-066	remember	9	98	719360824	7936014	1	1	100000000
sub-066	remember	13	99	3217589406278	32178	4	4	1111000000000
sub-066	remember	13	100	5689102734364	567801236	2	3	1100001000000
sub-066	remember	5	101	76813	76813	5	5	11111
sub-066	remember	5	102	83650	83650	5	5	11111
sub-066	remember	9	103	951487023	948739	1	1	100000000
sub-066	remember	9	104	835496701	8354791	4	4	111100000
sub-066	remember	5	105	28169	28769	2	4	11011
sub-066	remember	5	112	34985	34895	2	3	11001
sub-066	remember	9	113	092436875	0234675	1	2	100100000
sub-066	remember	5	114	08972	08972	5	5	11111
sub-066	remember	13	115	4051689237962	40568902	3	4	1110000100000
sub-066	remember	9	116	638574192	6387492	3	3	111000000
sub-066	remember	13	117	7801264953069	780156891	4	6	1111010100000
sub-066	remember	5	118	42960	49620	1	2	10001
sub-066	remember	9	119	065729813	0657893	4	5	111101000
sub-066	remember	13	120	5216398704104	04104	0	1	0010000000000
sub-066	remember	9	121	426583719	4567819	1	3	101010000
sub-066	remember	5	122	58274	58724	2	3	11001
sub-066	remember	13	123	7298540136398	054783038	0	1	0000001000000
sub-066	remember	9	130	281367049	286310	2	3	110100000
sub-066	remember	9	131	270468935	2604765	1	3	101100000
sub-066	remember	5	132	72395	72395	5	5	11111
sub-066	remember	13	133	0562739418051	05617980	3	4	1110100000000
sub-066	remember	13	134	0974365218124	07568124	1	1	1000000000000
sub-066	remember	5	135	85706	85706	5	5	11111
sub-066	remember	13	136	2704896531281	27047901	4	5	1111010000000
sub-066	remember	9	137	193576048	093578	0	4	011110000
sub-066	remember	5	138	45628	45628	5	5	11111
sub-066	remember	5	139	58079	58079	5	5	11111
sub-066	remember	13	140	1476290835279	54790839	0	2	0110000000000
sub-066	remember	9	141	183740965	183795	4	4	111100000
sub-066	remember	5	148	31672	31672	5	5	11111
sub-066	remember	5	149	38714	38714	5	5	11111
sub-066	remember	9	150	527089163	57098163	1	2	100010000
sub-066	remember	9	151	182496573	1297853	1	1	100000000
sub-066	remember	9	152	341892576	34982356	2	4	110100100
sub-066	remember	5	153	49513	49513	5	5	11111
sub-066	remember	13	154	8362015749317	62013571	0	0	0000000000000
sub-066	remember	9	155	024961853	02469	3	3	111000000
sub-066	remember	13	156	9512684037958	9216892	1	2	1010000000000
sub-066	remember	13	157	9671208345293	72903491	0	0	0000000000000
sub-066	remember	5	158	21835	21835	5	5	11111
sub-066	remember	13	159	9256071843930	9605730	1	1	1000000000000
