participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-074	remember	9	4	657021489	657021	6	6	111111000
sub-074	remember	5	5	15329	15329	5	5	11111
sub-074	remember	9	6	684379251	7342581	0	1	001000000
sub-074	remember	13	7	5084293167029	8405293	0	3	0000111000000
sub-074	remember	5	8	63725	63725	5	5	11111
sub-074	remember	9	9	245983761	2458941	3	3	111000000
sub-074	remember	13	10	4063285719523	571953	0	0	0000000000000
sub-074	remember	5	11	51734	51734	5	5	11111
sub-074	remember	13	12	0549167832954	891054	0	0	0000000000000
sub-074	remember	5	13	10738	10738	5	5	11111
sub-074	remember	13	14	5234801967105	5234801	7	7	1111111000000
sub-074	remember	9	15	290761485	25970815	1	2	100100000
sub-074	remember	9	22	908265147	9086214	3	3	111000000
sub-074	remember	5	23	49358	49358	5	5	11111
sub-074	remember	13	24	3685072419254	72419254	0	1	0000000100000
sub-074	remember	13	25	1749562803213	149650149	1	2	1000100000000
sub-074	remember	9	26	376104259	376104259	9	9	111111111
sub-074	remember	5	27	48310	48310	5	5	11111
sub-074	remember	13	28	3829640157479	42079	0	0	0000000000000
sub-074	remember	5	29	56278	56278	5	5	11111
sub-074	remember	9	30	961240835	96124096	6	6	111111000
sub-074	remember	5	31	42603	42603	5	5	11111
sub-074	remember	13	32	6375194802760	63751	5	5	1111100000000
sub-074	remember	9	33	630495287	63049527	7	7	111111100
sub-074	remember	9	40	735291480	73529180	6	6	111111000
sub-074	remember	13	41	8395124067097	8357983	2	2	1100000000000
sub-074	remember	9	42	637510892	6351832	2	2	110000000
sub-074	remember	9	43	815349762	813497682	2	3	110000001
sub-074	remember	13	44	7065219348498	706512981	4	5	1111001000000
sub-074	remember	5	45	16470	16470	5	5	11111
sub-074	remember	5	46	48325	48325	5	5	11111
sub-074	remember	5	47	97830	97830	5	5	11111
sub-074	remember	5	48	84356	84356	5	5	11111
sub-074	remember	9	49	075218394	0725814	2	2	110000000
sub-074	remember	13	50	7902851436864	7928079	2	2	1100000000000
sub-074	remember	13	51	8642395017910	17910	0	0	0000000000000
sub-074	remember	13	58	4168925703548	41689250	7	7	1111111000000
sub-074	remember	5	59	48391	48391	5	5	11111
sub-074	remember	9	60	590617832	59601832	2	3	110010000
sub-074	remember	9	61	058624719	58719	0	0	000000000
sub-074	remember	13	62	2469305718253	546930	0	5	0111110000000
sub-074	remember	5	63	95410	54910	0	2	00011
sub-074	remember	13	64	0586421379293	056831	2	2	1100000000000
sub-074	remember	5	65	61849	84195	0	0	00000
sub-074	remember	9	66	296785340	58340	0	0	000000000
sub-074	remember	13	67	8605491327103	327103	0	0	0000000000000
sub-074	remember	5	68	25934	25934	5	5	11111
sub-074	remember	9	69	495806721	495802161	5	6	111110001
sub-074	remember	13	76	8465023179701	846205	3	4	1110100000000
sub-074	remember	5	77	01329	01329	5	5	11111
sub-074	remember	5	78	10789	10789	5	5	11111
sub-074	remember	13	79	6207584913962	62075	5	5	1111100000000
sub-074	remember	9	80	935864107	987564	1	3	100011000
sub-074	remember	9	81	598461237	5946831	2	2	110000000
sub-074	remember	9	82	351087926	350816	2	2	110000000
sub-074	remember	5	83	12874	12874	5	5	11111
sub-074	remember	13	84	8971305642056	0564206	0	1	0000010000000
sub-074	remember	13	85	2037946815318	207391	2	3	1100100000000
sub-074	remember	5	86	29108	29108	5	5	11111
sub-074	remember	9	87	382695041	041	0	0	000000000
sub-074	remember	13	94	9018532467143	9018349	4	4	1111000000000
sub-074	remember	9	95	372094185	37209815	5	6	111110100
sub-074	remember	13	96	6130972458926	97345672	0	1	0010000000000
sub-074	remember	5	97	54139	54139	5	5	11111
sub-074	remember	9	98	704321985	704159	3	3	111000000
sub-074	remember	9	99	452901637	4529097	5	5	111110000
sub-074	remember	13	100	4962750381769	0538169	0	0	0000000000000
sub-074	remember	5	101	50142	50142	5	5	11111
sub-074	remember	9	102	467358019	46538069	2	3	110100000
sub-074	remember	13	103	4735920861609	861209	0	0	0000000000000
sub-074	remember	5	104	93251	93251	5	5	11111
sub-074	remember	5	105	41257	41257	5	5	11111
sub-074	remember	5	112	97046	97046	5	5	11111
sub-074	remember	5	113	06237	06237	5	5	11111
sub-074	remember	9	114	460129853	4602918563	3	5	111000110
sub-074	remember	5	115	27951	27951	5	5	11111
sub-074	remember	5	116	08549	08549	5	5	11111
sub-074	remember	9	117	254837610	25473073	3	4	111010000
sub-074	remember	13	118	9547832160640	60640	0	0	0000000000000
sub-074	remember	13	119	2436915708264	57082614	0	0	0000000000000
sub-074	remember	9	120	720318469	2469	0	0	000000000
sub-074	remember	9	121	156820947	947	0	0	000000000
sub-074	remember	13	122	0426578319610	04265	5	5	1111100000000
sub-074	remember	13	123	2635418097817	26354817	5	5	1111100000000
sub-074	remember	5	130	95704	95704	5	5	11111
sub-074	remember	13	131	8493625701431	01431	0	1	0001000000000
sub-074	remember	13	132	6830527194523	6830	4	4	1111000000000
sub-074	remember	13	133	2150348679586	586319	0	0	0000000000000
sub-074	remember	9	134	620179854	179854	0	0	000000000
sub-074	remember	9	135	195036487	364878	0	0	000000000
sub-074	remember	5	136	16392	13692	1	3	10011
sub-074	remember	5	137	05398	05398	5	5	11111
sub-074	remember	9	138	608793451	063951	0	0	000000000
sub-074	remember	9	139	498521736	49852146	6	6	111111000
sub-074	remember	5	140	02375	02375	5	5	11111
sub-074	remember	13	141	9163408257324	08257384	0	1	0000001000000
sub-074	remember	9	148	260941537	26094157	7	7	111111100
sub-074	remember	13	149	7845062139709	39709	0	0	0000000000000
