participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-086	remember	13	4	3598264071015	359826701	6	7	1111110100000
sub-086	remember	13	5	4750236819321	5740271	0	3	0101100000000
sub-086	remember	5	6	46850	46850	5	5	11111
sub-086	remember	13	7	7389051246892	738025982	3	4	1110010000000
sub-086	remember	13	8	9036174852897	46137861	0	0	0000000000000
sub-086	remember	9	9	079348152	07435842	2	4	110101000
sub-086	remember	9	10	672038195	6380381	1	5	100111100
sub-086	remember	9	11	082564793	0865746	2	4	110101000
sub-086	remember	5	12	24659	54269	0	2	01001
sub-086	remember	5	13	78519	78519	5	5	11111
sub-086	remember	9	14	472638051	4763281	2	3	110001000
sub-086	remember	5	15	38016	38016	5	5	11111
sub-086	remember	5	22	93816	93816	5	5	11111
sub-086	remember	13	23	2749361058519	2746158	3	3	1110000000000
sub-086	remember	13	24	0459137826052	042567560	2	2	1100000000000
sub-086	remember	9	25	251906784	25167084	3	3	111000000
sub-086	remember	5	26	03287	03287	5	5	11111
sub-086	remember	5	27	08523	08523	5	5	11111
sub-086	remember	9	28	843210965	284210645	0	4	000111001
sub-086	remember	9	29	268970153	96821	0	2	011000000
sub-086	remember	5	30	40738	40738	5	5	11111
sub-086	remember	13	31	9602481537027	942607252	1	2	1000000100000
sub-086	remember	9	32	493601287	460312682	1	2	100000010
sub-086	remember	13	33	7863954102570	7863290	4	4	1111000000000
sub-086	remember	5	40	59728	59728	5	5	11111
sub-086	remember	9	41	456310287	4621078	1	1	100000000
sub-086	remember	5	42	02435	02435	5	5	11111
sub-086	remember	13	43	6138409275451	61849051	2	3	1100010000000
sub-086	remember	5	44	36041	36014	3	3	11100
sub-086	remember	5	45	83256	83256	5	5	11111
sub-086	remember	13	46	7649510283018	7649210894	4	6	1111011000000
sub-086	remember	13	47	8625093741705	89540748230	1	2	1000100000000
sub-086	remember	13	48	8592603471758	8960405314	1	2	1000010000000
sub-086	remember	9	49	275349068	273459708	2	4	110001001
sub-086	remember	9	50	095247638	09542038	3	3	111000000
sub-086	remember	9	51	851039267	85103792	5	5	111110000
sub-086	remember	9	58	708163459	70816359	6	6	111111000
sub-086	remember	13	59	0213958476208	02576208	2	2	1100000000000
sub-086	remember	5	60	32689	32689	5	5	11111
sub-086	remember	5	61	39761	39617	2	2	11000
sub-086	remember	13	62	5467291308028	546178249	3	3	1110000000000
sub-086	remember	5	63	62597	62597	5	5	11111
sub-086	remember	13	64	8571390264684	851376834	2	2	1100000000000
sub-086	remember	9	65	798403652	784957542	1	2	100000001
sub-086	remember	5	66	06235	06235	5	5	11111
sub-086	remember	13	67	1206983745764	0127854874	0	0	0000000000000
sub-086	remember	9	68	736152904	7361204	4	4	111100000
sub-086	remember	9	69	436291750	46379520	1	2	100010000
sub-086	remember	5	76	98017	98017	5	5	11111
sub-086	remember	9	77	746950283	74096573	2	3	110100000
sub-086	remember	5	78	25071	25071	5	5	11111
sub-086	remember	9	79	327984061	327098461	3	5	111000011
sub-086	remember	9	80	518734260	517824610	2	4	110001001
sub-086	remember	9	81	524938610	52469801	3	5	111001010
sub-086	remember	13	82	3251967084258	32580146387	3	3	1110000000000
sub-086	remember	13	83	3465890172620	345780174521	2	3	1100100000000
sub-086	remember	13	84	0231986574016	032198654789	1	6	1001111100000
sub-086	remember	5	85	38956	38956	5	5	11111
sub-086	remember	13	86	2389547160934	23896154781	4	4	1111000000000
sub-086	remember	5	87	02917	02917	5	5	11111
sub-086	remember	9	94	760215893	760152718	3	3	111000000
sub-086	remember	13	95	4172683059769	740613789	0	0	0000000000000
sub-086	remember	13	96	5062849173705	560137814381	1	3	1000000101000
sub-086	remember	9	97	510762894	5102784	3	3	111000000
