participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-030	remember	5	4	67091	67091	5	5	11111
sub-030	remember	5	5	80735	80735	5	5	11111
sub-030	remember	5	6	95701	95701	5	5	11111
sub-030	remember	13	7	2689457103719	28654837019	1	3	1000100010000
sub-030	remember	13	8	2304591768261	23049516780641	4	7	1111001001010
sub-030	remember	13	9	5836920741012	5638201672	1	2	1010000000000
sub-030	remember	9	10	306279584	3062096489	4	5	111101000
sub-030	remember	9	11	108574369	10857347901	5	6	111110001
sub-030	remember	9	12	305427619	345427391	1	5	101111000
sub-030	remember	13	13	6312408579286	631240892631	7	7	1111111000000
sub-030	remember	9	14	164509238	164502981	5	5	111110000
sub-030	remember	5	15	16378	16378	5	5	11111
sub-030	remember	5	22	24051	24051	5	5	11111
sub-030	remember	13	23	7286914503809	72869145290	8	8	1111111100000
sub-030	remember	9	24	974031625	9730925	2	3	110100000
sub-030	remember	9	25	156928703	15692871093	7	7	111111100
sub-030	remember	13	26	0365897412986	0365892503791	6	6	1111110000000
sub-030	remember	9	27	498012376	498012369	7	7	111111100
sub-030	remember	5	28	93078	93078	5	5	11111
sub-030	remember	13	29	4603129857426	4603929857029	4	10	1111011111010
sub-030	remember	5	30	49085	49085	5	5	11111
sub-030	remember	9	31	469712530	469712530	9	9	111111111
sub-030	remember	13	32	3582796014591	35879201459	3	3	1110000000000
sub-030	remember	5	33	13957	13957	5	5	11111
sub-030	remember	5	40	83642	83642	5	5	11111
sub-030	remember	5	41	39278	39278	5	5	11111
sub-030	remember	9	42	152794638	5127945318	0	5	001111010
sub-030	remember	5	43	42789	42789	5	5	11111
sub-030	remember	5	44	60928	69208	1	2	10001
sub-030	remember	9	45	815927304	8152970314	3	4	111001000
sub-030	remember	9	46	045628371	045628371	9	9	111111111
sub-030	remember	13	47	5190632784369	51906323740639	7	9	1111111001010
sub-030	remember	13	48	5241839670246	541892064329	1	3	1000000100100
sub-030	remember	13	49	0572416839470	057214638073921	4	5	1111001000000
sub-030	remember	9	50	065874312	065874321	7	7	111111100
sub-030	remember	13	51	7985032416560	79850329065671	7	10	1111111001110
sub-030	remember	5	58	81752	81752	5	5	11111
sub-030	remember	13	59	9045612738417	90456217043172	5	8	1111100100011
sub-030	remember	5	60	43285	43285	5	5	11111
sub-030	remember	5	61	24176	24176	5	5	11111
sub-030	remember	9	62	921053768	9510765412	1	3	101100000
sub-030	remember	13	63	0348526917594	034586293017639	3	4	1110000100000
sub-030	remember	13	64	1629435807986	162943572096	7	8	1111111000100
sub-030	remember	13	65	2961570384701	296750139	3	5	1110100100000
sub-030	remember	9	66	452307891	45230791	6	6	111111000
sub-030	remember	5	67	36981	36981	5	5	11111
sub-030	remember	9	68	628937140	6289374201	6	7	111111001
sub-030	remember	9	69	435169270	43569031	3	3	111000000
