participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-091	remember	13	4	6895403172723	68954031	8	8	1111111100000
sub-091	remember	5	5	47530	47530	5	5	11111
sub-091	remember	9	6	285639174	2856391	7	7	111111100
sub-091	remember	5	7	16879	1689	3	3	11100
sub-091	remember	13	8	8346790512158	83467905	8	8	1111111100000
sub-091	remember	13	9	6328471059240	6328410	5	5	1111100000000
sub-091	remember	13	10	5342789160608	5342789	7	7	1111111000000
sub-091	remember	9	11	561472039	5347210	1	2	100000100
sub-091	remember	5	12	50364	50364	5	5	11111
sub-091	remember	5	13	13095	13095	5	5	11111
sub-091	remember	9	14	624105837	6241058	7	7	111111100
sub-091	remember	9	15	983012654	983012	6	6	111111000
sub-091	remember	13	22	7513098642683	7306	1	1	1000000000000
sub-091	remember	5	23	61739	61739	5	5	11111
sub-091	remember	9	24	861427530	8614275	7	7	111111100
sub-091	remember	5	25	59320	59320	5	5	11111
sub-091	remember	13	26	3258961047971	32589610	8	8	1111111100000
sub-091	remember	9	27	485309167	493607	1	2	100010000
sub-091	remember	13	28	4583071962074	458307	6	6	1111110000000
sub-091	remember	5	29	13745	13745	5	5	11111
sub-091	remember	5	30	46789	46789	5	5	11111
sub-091	remember	9	31	839412607	83941260	8	8	111111110
sub-091	remember	13	32	0958462371061	0958462	7	7	1111111000000
sub-091	remember	9	33	876394120	87639410	7	7	111111100
sub-091	remember	5	40	92604	92604	5	5	11111
sub-091	remember	13	41	4893706152509	0	0	0	0000000000000
sub-091	remember	13	42	8035416792598	83041	1	1	1000000000000
sub-091	remember	13	43	2150374689692	2150374	7	7	1111111000000
sub-091	remember	5	44	69418	69418	5	5	11111
sub-091	remember	5	45	79024	79024	5	5	11111
sub-091	remember	9	46	092581647	09256487	4	4	111100000
sub-091	remember	9	47	671592843	671259	3	3	111000000
sub-091	remember	9	48	064719253	064719	6	6	111111000
sub-091	remember	13	49	4056981327159	4056981	7	7	1111111000000
sub-091	remember	9	50	410982375	0	0	0	000000000
sub-091	remember	5	51	36942	36942	5	5	11111
sub-091	remember	13	58	1927053846734	192730	4	4	1111000000000
sub-091	remember	5	59	09385	093085	3	3	11100
sub-091	remember	9	60	192785634	19273856	4	4	111100000
sub-091	remember	9	61	079512348	0795438	4	4	111100000
sub-091	remember	5	62	63218	63218	5	5	11111
sub-091	remember	5	63	59841	59841	5	5	11111
sub-091	remember	13	64	3152740869519	5427809618	0	0	0000000000000
sub-091	remember	5	65	42165	42165	5	5	11111
sub-091	remember	13	66	4827931650541	482793	6	6	1111110000000
sub-091	remember	9	67	743596210	0	0	0	000000000
sub-091	remember	9	68	026437518	0	1	1	100000000
sub-091	remember	13	69	2907356418536	2907356	7	7	1111111000000
sub-091	remember	13	76	6214503789054	6213504	3	5	1110110000000
sub-091	remember	5	77	49571	49571	5	5	11111
sub-091	remember	5	78	34612	34612	5	5	11111
sub-091	remember	9	79	651320947	6513207	6	6	111111000
sub-091	remember	13	80	2130865974201	0	0	0	0000000000000
sub-091	remember	13	81	4531968702934	45319670	6	6	1111110000000
sub-091	remember	9	82	642317589	641257	2	3	110001000
sub-091	remember	5	83	64702	64702	5	5	11111
sub-091	remember	5	84	18596	18596	5	5	11111
sub-091	remember	13	85	9603485271892	0	0	0	0000000000000
sub-091	remember	9	86	698107324	0	0	0	000000000
sub-091	remember	9	87	983154206	9318540	1	3	100011000
sub-091	remember	9	94	697185230	0	0	0	000000000
sub-091	remember	9	95	195380462	1953	4	4	111100000
sub-091	remember	13	96	1596032784840	15960327	8	8	1111111100000
sub-091	remember	9	97	594762031	59476201	7	7	111111100
sub-091	remember	9	98	463195270	46395270	3	3	111000000
sub-091	remember	13	99	1502684739309	1590268	2	2	1100000000000
sub-091	remember	13	100	5269431870213	526941	5	5	1111100000000
sub-091	remember	5	101	45869	4592769	2	2	11000
sub-091	remember	5	102	94276	45726	0	1	00001
sub-091	remember	5	103	60197	60197	5	5	11111
sub-091	remember	13	104	5342108679426	53210456	2	3	1100000100000
sub-091	remember	5	105	64857	64857	5	5	11111
sub-091	remember	13	112	2415398670647	2415398670	10	10	1111111111000
sub-091	remember	5	113	69810	69810	5	5	11111
sub-091	remember	9	114	821754390	8217543	7	7	111111100
sub-091	remember	5	115	96247	96247	5	5	11111
sub-091	remember	9	116	026143758	026134578	4	5	111100001
sub-091	remember	13	117	8129463507270	0	0	0	0000000000000
sub-091	remember	13	118	1635084927928	13650849	1	6	1001111100000
sub-091	remember	9	119	896124053	89612403	7	7	111111100
sub-091	remember	13	120	9082157634705	90821	5	5	1111100000000
sub-091	remember	5	121	06579	06579	5	5	11111
sub-091	remember	9	122	087912534	08791254	7	7	111111100
sub-091	remember	5	123	90345	90345	5	5	11111
sub-091	remember	13	130	5124986370843	51923860	2	4	1100011000000
sub-091	remember	9	131	716380954	71638054	6	6	111111000
sub-091	remember	9	132	453102987	0	0	0	000000000
sub-091	remember	9	133	483109726	0	0	0	000000000
sub-091	remember	13	134	1390462875625	13904628	8	8	1111111100000
sub-091	remember	5	135	76302	76302	5	5	11111
sub-091	remember	13	136	1894762530124	189470	5	5	1111100000000
sub-091	remember	5	137	61238	61238	5	5	11111
sub-091	remember	13	138	6597142803832	6597140	6	6	1111110000000
sub-091	remember	9	139	276489015	0	0	0	000000000
sub-091	remember	5	140	21065	21065	5	5	11111
sub-091	remember	5	141	45617	45617	5	5	11111
sub-091	remember	9	148	976813402	97630	3	3	111000000
sub-091	remember	9	149	632570918	632570918	9	9	111111111
sub-091	remember	13	150	3685071429138	368507	6	6	1111110000000
sub-091	remember	9	151	587102946	0	0	0	000000000
sub-091	remember	9	152	506781249	678149	0	0	000000000
sub-091	remember	13	153	9783652104072	978365	6	6	1111110000000
sub-091	remember	5	154	50261	50261	5	5	11111
sub-091	remember	5	155	32549	32549	5	5	11111
sub-091	remember	5	156	03612	0	1	1	10000
sub-091	remember	13	157	2916785430870	261740	1	2	1010000000000
sub-091	remember	13	158	2195480763854	2195640	4	5	1111001000000
sub-091	remember	5	159	73251	73251	5	5	11111
