participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-088	remember	13	4	7398462501631	748360136	1	1	1000000000000
sub-088	remember	9	5	830127945	893019345	1	3	100000011
sub-088	remember	5	6	79145	79145	5	5	11111
sub-088	remember	13	7	2037964581307	203469107	3	3	1110000000000
sub-088	remember	5	8	90214	90214	5	5	11111
sub-088	remember	9	9	163087495	1630874659	7	8	111111101
sub-088	remember	9	10	784053219	78405319	6	6	111111000
sub-088	remember	5	11	48612	48612	5	5	11111
sub-088	remember	13	12	5967234810964	5962340	3	3	1110000000000
sub-088	remember	9	13	601749235	601749305	6	7	111111001
sub-088	remember	5	14	50371	50371	5	5	11111
sub-088	remember	13	15	0926813475194	096381574	2	4	1100110000000
sub-088	remember	9	22	374961502	37496102	6	6	111111000
sub-088	remember	5	23	32905	32905	5	5	11111
sub-088	remember	9	24	504679812	50468102	4	4	111100000
sub-088	remember	5	25	47391	47391	5	5	11111
sub-088	remember	9	26	734526809	734526809	9	9	111111111
sub-088	remember	13	27	7256904138043	72549071	3	6	1110110100000
sub-088	remember	5	28	71528	71528	5	5	11111
sub-088	remember	13	29	8791423560947	879123456	4	6	1111000110000
sub-088	remember	9	30	561789432	56814952	2	3	110001000
sub-088	remember	5	31	27306	27306	5	5	11111
sub-088	remember	13	32	4086219375142	4863092	1	1	1000000000000
sub-088	remember	13	33	1648925370289	16493089	3	3	1110000000000
sub-088	remember	13	40	8176329450185	8196305	2	4	1101100000000
sub-088	remember	5	41	64307	64307	5	5	11111
sub-088	remember	13	42	3715928064294	3719402	3	3	1110000000000
sub-088	remember	13	43	1580293746837	158902468	3	3	1110000000000
sub-088	remember	5	44	63197	63197	5	5	11111
sub-088	remember	5	45	05642	05642	5	5	11111
sub-088	remember	13	46	6950178243781	690781	2	2	1100000000000
sub-088	remember	9	47	532498671	539824671	2	5	110000111
sub-088	remember	9	48	432801697	5394082167	0	2	010010000
sub-088	remember	9	49	516723980	596029380	1	5	101010011
sub-088	remember	9	50	702489615	702486105	5	6	111110001
sub-088	remember	5	51	84317	84317	5	5	11111
sub-088	remember	9	58	348167092	346781902	2	3	110000001
sub-088	remember	9	59	968140523	968145203	5	6	111110001
sub-088	remember	5	60	43025	43025	5	5	11111
sub-088	remember	13	61	2846390715456	38406815	0	2	0110000000000
sub-088	remember	13	62	9706582314874	9708537984	3	5	1110100001000
sub-088	remember	5	63	70615	70615	5	5	11111
sub-088	remember	13	64	9825610347862	9856105	2	2	1100000000000
sub-088	remember	13	65	6280754193035	679854095	1	1	1000000000000
sub-088	remember	9	66	271648095	271468095	3	7	111001111
sub-088	remember	5	67	12074	12074	5	5	11111
sub-088	remember	5	68	34215	34215	5	5	11111
sub-088	remember	9	69	716058239	7160582139	7	7	111111100
sub-088	remember	9	76	286431750	286431750	9	9	111111111
sub-088	remember	13	77	7654018239645	764083154	2	2	1100000000000
sub-088	remember	13	78	5182347906904	518264094	4	6	1111010100000
sub-088	remember	5	79	75049	75049	5	5	11111
sub-088	remember	13	80	4138502796057	416380985	2	3	1100010000000
sub-088	remember	9	81	965287104	965287014	6	7	111111001
sub-088	remember	5	82	67413	67413	5	5	11111
sub-088	remember	5	83	29806	29806	5	5	11111
sub-088	remember	9	84	950382467	950324687	4	5	111100001
sub-088	remember	13	85	2465091873791	246358791	3	3	1110000000000
sub-088	remember	5	86	28769	2869	2	2	11000
sub-088	remember	9	87	341682907	341689207	5	7	111110011
sub-088	remember	5	94	48519	48519	5	5	11111
