participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-033	remember	13	4	2378941560792	23781970	4	4	1111000000000
sub-033	remember	5	5	38670	38670	5	5	11111
sub-033	remember	9	6	386502947	382697	2	2	110000000
sub-033	remember	13	7	8230547916945	823916529	3	3	1110000000000
sub-033	remember	13	8	2319478506134	23918461	2	2	1100000000000
sub-033	remember	9	9	592081463	589163	1	1	100000000
sub-033	remember	9	10	971385460	97381640	2	3	110000100
sub-033	remember	5	11	47369	4369	1	1	10000
sub-033	remember	9	12	698327540	682354	1	2	100100000
sub-033	remember	5	13	72804	72804	5	5	11111
sub-033	remember	5	14	53601	53601	5	5	11111
sub-033	remember	13	15	2406379158160	23681560	1	1	1000000000000
sub-033	remember	13	22	3041267598159	304102791	4	5	1111001000000
sub-033	remember	9	23	346279058	3724802	1	1	100000000
sub-033	remember	9	24	527610849	5274927	3	3	111000000
sub-033	remember	9	25	935618024	938642	2	3	110100000
sub-033	remember	9	26	032574816	037697	2	2	110000000
sub-033	remember	13	27	4827531069691	4708671	1	2	1000001000000
sub-033	remember	5	28	28539	28539	5	5	11111
sub-033	remember	5	29	17423	147381	1	1	10000
sub-033	remember	5	30	74852	74852	5	5	11111
sub-033	remember	5	31	90526	905526	3	3	11100
sub-033	remember	13	32	9104675283615	91056891	3	4	1110100000000
sub-033	remember	13	33	6324095178094	67380194	1	2	1000100000000
sub-033	remember	13	40	5290318674209	5982049	1	1	1000000000000
sub-033	remember	13	41	5367802194037	53679047	4	5	1111010000000
sub-033	remember	9	42	320975146	5397416	0	0	000000000
sub-033	remember	5	43	03196	03916	2	3	11001
sub-033	remember	9	44	893614072	8931672	3	3	111000000
sub-033	remember	13	45	2194860537352	2485692	1	1	1000000000000
sub-033	remember	9	46	318095746	318579	3	3	111000000
sub-033	remember	5	47	27146	27146	5	5	11111
sub-033	remember	5	48	52478	524798	4	4	11110
sub-033	remember	9	49	938621507	9256798	1	2	100100000
sub-033	remember	13	50	5693280471432	56938462	4	4	1111000000000
sub-033	remember	5	51	89403	89403	5	5	11111
sub-033	remember	13	58	3967214850921	376910290	1	2	1010000000000
sub-033	remember	5	59	56102	56102	5	5	11111
sub-033	remember	5	60	67284	67284	5	5	11111
sub-033	remember	9	61	516240789	5168019	3	3	111000000
sub-033	remember	5	62	27864	27894	3	4	11101
sub-033	remember	13	63	1083479562653	10864289	3	4	1110100000000
sub-033	remember	13	64	9063821574243	986149	1	2	1010000000000
sub-033	remember	13	65	5289370416513	528063	3	3	1110000000000
sub-033	remember	9	66	379510624	3790264	3	3	111000000
sub-033	remember	5	67	57694	57694	5	5	11111
sub-033	remember	9	68	342180657	3489164	2	2	110000000
sub-033	remember	9	69	542096783	546783	2	2	110000000
sub-033	remember	9	76	159478032	157832	2	2	110000000
sub-033	remember	13	77	0349825167581	146781	0	1	0000100000000
sub-033	remember	5	78	73618	73618	5	5	11111
