participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-062	remember	5	4	20173	20173	5	5	11111
sub-062	remember	13	5	0439275186460	0432850480	3	4	1110000010000
sub-062	remember	5	6	05249	05249	5	5	11111
sub-062	remember	13	7	2051489376347	1038963	0	1	0100000000000
sub-062	remember	5	8	84619	84619	5	5	11111
sub-062	remember	9	9	638125904	638125904	9	9	111111111
sub-062	remember	9	10	489013276	483106	2	2	110000000
sub-062	remember	13	11	8516237904270	861237980	1	3	1010000010000
sub-062	remember	9	12	845201976	84076	2	2	110000000
sub-062	remember	5	13	57602	57602	5	5	11111
sub-062	remember	9	14	120583697	12058369	8	8	111111110
sub-062	remember	13	15	3472965081574	34790351	3	4	1110001000000
sub-062	remember	9	22	142583097	142583017	7	8	111111101
sub-062	remember	9	23	573829640	573829670	7	8	111111101
sub-062	remember	5	24	84902	84902	5	5	11111
sub-062	remember	13	25	5614972038503	426973803	0	2	0000000110000
sub-062	remember	5	26	46973	46973	5	5	11111
sub-062	remember	9	27	937206418	9372063	6	6	111111000
sub-062	remember	5	28	27931	27931	5	5	11111
sub-062	remember	13	29	8253091467916	82906431	2	2	1100000000000
sub-062	remember	5	30	46251	46251	5	5	11111
sub-062	remember	13	31	9862530741328	986321870	3	4	1110000100000
sub-062	remember	13	32	8126374950541	89127384505	1	4	1000000011100
sub-062	remember	9	33	825179364	89517364	1	4	101110000
sub-062	remember	5	40	81964	81964	5	5	11111
sub-062	remember	13	41	2798013564069	81930	0	2	0010100000000
sub-062	remember	5	42	70352	73052	1	3	10011
sub-062	remember	13	43	9067235148095	90634560	3	3	1110000000000
sub-062	remember	13	44	3812407956591	3840756509	2	2	1100000000000
sub-062	remember	9	45	736985410	73698503	6	6	111111000
sub-062	remember	5	46	14938	14938	5	5	11111
sub-062	remember	9	47	649258037	649253807	5	6	111110001
sub-062	remember	5	48	64912	64912	5	5	11111
sub-062	remember	9	49	462038175	46203812	7	7	111111100
sub-062	remember	13	50	8659703241205	8630912	2	2	1100000000000
sub-062	remember	9	51	498237105	4049823710	1	1	100000000
sub-062	remember	5	58	98147	98147	5	5	11111
sub-062	remember	9	59	652374981	6523987	4	4	111100000
sub-062	remember	9	60	864513907	6951307	0	0	000000000
sub-062	remember	13	61	1835729406592	187532905	2	5	1101011000000
sub-062	remember	5	62	35470	35470	5	5	11111
sub-062	remember	9	63	975023841	90532891	1	3	101010000
sub-062	remember	9	64	720315946	72015346	3	3	111000000
sub-062	remember	5	65	68541	68541	5	5	11111
sub-062	remember	13	66	3921057864976	39210576	7	7	1111111000000
sub-062	remember	13	67	7840256391751	7802563217	2	2	1100000000000
sub-062	remember	13	68	7348652910471	250471	0	0	0000000000000
sub-062	remember	5	69	12935	12935	5	5	11111
sub-062	remember	13	76	1247680593246	124786053	4	6	1111001100000
sub-062	remember	13	77	0912785463705	0915783565	3	6	1110110010000
sub-062	remember	9	78	573960182	578605	2	2	110000000
sub-062	remember	5	79	41862	41682	2	3	11001
sub-062	remember	5	80	31482	31482	5	5	11111
sub-062	remember	13	81	7514630289601	75148301	4	6	1111011000000
sub-062	remember	9	82	871439650	8714530	4	4	111100000
sub-062	remember	9	83	362740195	362740325	6	7	111111001
sub-062	remember	9	84	047951638	046951038	2	7	110111011
sub-062	remember	13	85	4679031582864	361878286	0	1	0100000000000
sub-062	remember	5	86	92783	92783	5	5	11111
sub-062	remember	5	87	02516	02516	5	5	11111
sub-062	remember	5	94	82367	82376	3	3	11100
sub-062	remember	13	95	0329187456193	06321596	1	2	1000100000000
sub-062	remember	9	96	856914730	85691370	5	6	111110100
sub-062	remember	13	97	8409251637650	840952140	4	5	1111001000000
sub-062	remember	13	98	6107953284605	679013265	1	1	1000000000000
sub-062	remember	5	99	71256	71256	5	5	11111
sub-062	remember	5	100	57906	57906	5	5	11111
sub-062	remember	9	101	143592760	14359760	5	5	111110000
sub-062	remember	5	102	30784	30784	5	5	11111
sub-062	remember	13	103	8260175439493	8201754923	2	2	1100000000000
sub-062	remember	9	104	107643895	1074638705	3	5	111001100
sub-062	remember	9	105	108754629	108756412	5	5	111110000
sub-062	remember	9	112	659027481	65024781	2	3	110001000
sub-062	remember	5	113	19437	19437	5	5	11111
sub-062	remember	5	114	09586	09586	5	5	11111
sub-062	remember	13	115	2946318057519	284305759143	1	2	1010000000000
sub-062	remember	9	116	725986041	72586401	3	4	111000100
sub-062	remember	5	117	54316	54316	5	5	11111
sub-062	remember	13	118	9410253876936	91053461	1	1	1000000000000
sub-062	remember	13	119	7509428316934	750946363	5	5	1111100000000
sub-062	remember	5	120	21857	21857	5	5	11111
sub-062	remember	9	121	193457280	193425780	4	6	111100011
sub-062	remember	9	122	816520934	81652094	7	7	111111100
sub-062	remember	13	123	9406782153483	87450183	0	0	0000000000000
sub-062	remember	13	130	6309571248321	630978321	4	5	1111000100000
sub-062	remember	9	131	495320867	4395084	1	1	100000000
sub-062	remember	9	132	081364597	08136543	5	5	111110000
sub-062	remember	13	133	7381469502895	6379102835	0	1	0100000000000
sub-062	remember	9	134	278413069	278130629	3	4	111000001
sub-062	remember	13	135	3875196024295	78935124269	0	2	0100000010000
sub-062	remember	5	136	94871	94871	5	5	11111
sub-062	remember	5	137	35470	35470	5	5	11111
sub-062	remember	13	138	9712638504971	19762350971	0	1	0000010000000
sub-062	remember	5	139	27168	27168	5	5	11111
sub-062	remember	5	140	39165	39165	5	5	11111
sub-062	remember	9	141	318497250	319487250	2	7	110101111
sub-062	remember	9	148	073416259	07341256	5	5	111110000
sub-062	remember	5	149	28459	28459	5	5	11111
sub-062	remember	13	150	5907832614309	50896340	1	2	1000010000000
sub-062	remember	9	151	786903241	789603241	2	7	110011111
sub-062	remember	5	152	14653	14653	5	5	11111
sub-062	remember	13	153	6514390872875	65142378	4	5	1111000100000
sub-062	remember	13	154	9102763845356	91023561	4	4	1111000000000
sub-062	remember	5	155	30814	30814	5	5	11111
sub-062	remember	9	156	491875236	49187513	6	7	111111010
sub-062	remember	13	157	7891024653076	78902476	3	4	1110000100000
sub-062	remember	5	158	51078	51078	5	5	11111
sub-062	remember	9	159	857032649	87053069	1	3	100010100
