participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-025	remember	9	4	702139846	7021369	5	5	111110000
sub-025	remember	13	5	6807129345407	680124540	3	3	1110000000000
sub-025	remember	5	6	38420	384	3	3	11100
sub-025	remember	13	7	4810392657842	48135686	3	4	1110000100000
sub-025	remember	5	8	56712	56712	5	5	11111
sub-025	remember	9	9	572146839	57136298	2	2	110000000
sub-025	remember	9	10	243856971	243618	3	3	111000000
sub-025	remember	13	11	4619027583296	491352	1	3	1010010000000
sub-025	remember	5	12	79854	79854	5	5	11111
sub-025	remember	13	13	8360245917901	89736410	1	2	1000010000000
sub-025	remember	9	14	619482035	61985	3	3	111000000
sub-025	remember	5	15	98147	98147	5	5	11111
sub-025	remember	13	22	3046258971704	3862043	1	1	1000000000000
sub-025	remember	5	23	17495	14895	1	3	10011
sub-025	remember	9	24	680471935	684905	2	2	110000000
sub-025	remember	5	25	36254	3625	4	4	11110
sub-025	remember	13	26	0879516243458	098315678	1	2	1000001000000
sub-025	remember	9	27	496203715	6932510	0	2	010100000
sub-025	remember	9	28	370152948	391289	1	1	100000000
sub-025	remember	13	29	0865743192172	08913572	2	2	1100000000000
sub-025	remember	5	30	60981	68901	1	3	10101
sub-025	remember	13	31	6527910348691	652719368	4	4	1111000000000
sub-025	remember	5	32	51642	51672	3	4	11101
sub-025	remember	9	33	976143502	9761502	4	4	111100000
sub-025	remember	5	40	06375	03675	1	3	10011
sub-025	remember	5	41	84359	84365	3	3	11100
sub-025	remember	9	42	740986251	7869510	1	2	100100000
sub-025	remember	13	43	8602345917094	86312457	2	4	1100011000000
sub-025	remember	13	44	3589470621248	35871432	3	3	1110000000000
sub-025	remember	9	45	412875936	4125768	3	4	111010000
sub-025	remember	13	46	5416270938209	5719230892	1	4	1010101000000
sub-025	remember	13	47	6945780231780	6945081957	4	5	1111010000000
sub-025	remember	5	48	29450	294580	4	4	11110
sub-025	remember	5	49	65893	65893	5	5	11111
sub-025	remember	9	50	807421693	807153	3	3	111000000
sub-025	remember	9	51	584169207	5841628	5	5	111110000
sub-025	remember	9	58	573682941	583671	1	3	101100000
sub-025	remember	9	59	961872045	69185	0	2	001100000
sub-025	remember	13	60	3259408761354	325971	4	4	1111000000000
sub-025	remember	5	61	10982	10982	5	5	11111
sub-025	remember	13	62	9753081426930	975306	5	5	1111100000000
sub-025	remember	5	63	43275	4325	3	3	11100
sub-025	remember	13	64	0681725943567	0617325876	2	4	1100011000000
sub-025	remember	9	65	804132659	804195	4	4	111100000
sub-025	remember	9	66	354697280	354690	5	5	111110000
sub-025	remember	13	67	5793410286728	57932187	4	5	1111010000000
sub-025	remember	5	68	05241	05241	5	5	11111
sub-025	remember	5	69	05938	05938	5	5	11111
sub-025	remember	9	76	054369728	054398	4	4	111100000
sub-025	remember	13	77	8746125039823	874368	3	3	1110000000000
sub-025	remember	9	78	519782403	5791428	1	3	101001000
sub-025	remember	5	79	89601	89601	5	5	11111
sub-025	remember	13	80	4967215083673	49671382	4	4	1111000000000
sub-025	remember	5	81	95863	95863	5	5	11111
sub-025	remember	13	82	2718609435357	2718359	4	5	1111001000000
sub-025	remember	9	83	381924506	3816539	3	3	111000000
sub-025	remember	9	84	893241705	89324175	7	7	111111100
sub-025	remember	13	85	3892610457135	3958703	1	1	1000000000000
sub-025	remember	5	86	05846	05846	5	5	11111
sub-025	remember	5	87	01258	01258	5	5	11111
sub-025	remember	13	94	2073651894304	20739140	4	4	1111000000000
sub-025	remember	5	95	01246	01246	5	5	11111
sub-025	remember	9	96	590162483	59182	2	2	110000000
sub-025	remember	13	97	7284013695864	728413954	4	4	1111000000000
sub-025	remember	9	98	075496231	0759432	3	4	111000100
sub-025	remember	5	99	23765	23765	5	5	11111
sub-025	remember	9	100	193820465	19382065	6	6	111111000
sub-025	remember	5	101	85347	85374	3	3	11100
sub-025	remember	13	102	5489132067478	8954132654	0	3	0000111000000
sub-025	remember	5	103	30267	30267	5	5	11111
sub-025	remember	13	104	5170826943903	519680243	2	3	1100100000000
sub-025	remember	9	105	806314759	80361	2	3	110010000
sub-025	remember	9	112	694501287	694501258	7	7	111111100
sub-025	remember	9	113	520896731	5208967	7	7	111111100
sub-025	remember	5	114	04132	04132	5	5	11111
sub-025	remember	5	115	97486	97486	5	5	11111
sub-025	remember	13	116	2678510439743	26875193	2	4	1100110000000
sub-025	remember	5	117	21504	21504	5	5	11111
sub-025	remember	9	118	580632479	58063479	5	5	111110000
sub-025	remember	13	119	2514037896469	251478195	4	4	1111000000000
sub-025	remember	5	120	63957	63957	5	5	11111
sub-025	remember	9	121	958423670	95842390	6	6	111111000
sub-025	remember	13	122	1564893720589	1564325	4	4	1111000000000
sub-025	remember	13	123	8703246951374	8701693250	3	4	1110000010000
sub-025	remember	5	130	25073	25073	5	5	11111
sub-025	remember	9	131	930456821	9387618	2	3	110000100
sub-025	remember	9	132	953170628	9531706	7	7	111111100
sub-025	remember	9	133	231645780	3216547	0	3	001100100
sub-025	remember	13	134	4653927018185	465397818185	5	5	1111100000000
sub-025	remember	9	135	943706821	9437012	5	5	111110000
sub-025	remember	13	136	2801376459254	2801764595	4	4	1111000000000
sub-025	remember	5	137	51293	51293	5	5	11111
sub-025	remember	5	138	10923	10923	5	5	11111
sub-025	remember	13	139	3592017864143	35901793	3	3	1110000000000
sub-025	remember	5	140	21490	21490	5	5	11111
sub-025	remember	13	141	7316908452487	731694578	5	5	1111100000000
sub-025	remember	5	148	57162	57162	5	5	11111
sub-025	remember	13	149	9654327018938	9654320178	6	7	1111110001000
sub-025	remember	13	150	2508613974840	28059641308	1	3	1010000000100
sub-025	remember	5	151	17634	17634	5	5	11111
sub-025	remember	9	152	091325468	091325468	9	9	111111111
sub-025	remember	9	153	981364570	98136758	5	6	111110100
sub-025	remember	9	154	529673041	59267134	1	4	100110010
sub-025	remember	13	155	5283701694528	528913752	3	3	1110000000000
sub-025	remember	13	156	7203946518981	7204396989	3	4	1110001000000
sub-025	remember	5	157	38410	3841080	5	5	11111
sub-025	remember	9	158	905682341	98137	1	1	100000000
sub-025	remember	5	159	54918	54918	5	5	11111
