participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-046	remember	9	4	471396285	84396185	0	0	000000000
sub-046	remember	9	5	425379680	425379610	7	8	111111101
sub-046	remember	5	6	75613	759613	2	2	11000
sub-046	remember	13	7	2984031657198	865390176	0	1	0000001000000
sub-046	remember	13	8	9516724830598	196054831	0	0	0000000000000
sub-046	remember	9	9	621983540	8936510	0	0	000000000
sub-046	remember	5	10	79852	79852	5	5	11111
sub-046	remember	13	11	7925603184259	896523184925	0	4	0101000000110
sub-046	remember	5	12	95086	95086	5	5	11111
sub-046	remember	13	13	3185247069692	82160569692	0	2	0000000011000
sub-046	remember	9	14	216087435	8219084	0	1	000000100
sub-046	remember	5	15	70453	70453	5	5	11111
sub-046	remember	5	22	46785	46785	5	5	11111
sub-046	remember	9	23	623810479	32618719	0	1	010000000
sub-046	remember	9	24	094163827	067941062	1	1	100000000
sub-046	remember	13	25	0519348672689	05931693	2	2	1100000000000
sub-046	remember	13	26	1873920546204	1934095343	1	2	1000000010000
sub-046	remember	5	27	56807	56807	5	5	11111
sub-046	remember	9	28	469357082	49085382	1	2	100010000
sub-046	remember	13	29	5341920678203	53419892603	5	5	1111100000000
sub-046	remember	13	30	1650473928698	165092	4	4	1111000000000
sub-046	remember	9	31	375028419	37508249	4	5	111100100
sub-046	remember	5	32	75209	75209	5	5	11111
sub-046	remember	5	33	86430	86430	5	5	11111
sub-046	remember	5	40	91825	91825	5	5	11111
sub-046	remember	13	41	1254930687371	12450971	2	2	1100000000000
sub-046	remember	5	42	47832	47832	5	5	11111
sub-046	remember	9	43	125847630	1258460	5	5	111110000
sub-046	remember	9	44	290864531	29084651	4	5	111100100
sub-046	remember	13	45	7345601289105	70234501287	1	1	1000000000000
sub-046	remember	13	46	8371624590605	8361045	2	3	1101000000000
sub-046	remember	5	47	15983	15983	5	5	11111
sub-046	remember	9	48	345780169	345780186	7	7	111111100
sub-046	remember	9	49	123654087	12365087	5	5	111110000
sub-046	remember	13	50	2047536189591	284653284959	1	7	1010110001110
sub-046	remember	5	51	32078	32078	5	5	11111
sub-046	remember	13	58	1428569037503	14825683	2	4	1100110000000
sub-046	remember	9	59	794102685	7941026815	8	8	111111110
sub-046	remember	5	60	26187	26187	5	5	11111
sub-046	remember	9	61	768012593	76801253	7	7	111111100
sub-046	remember	13	62	7043921586716	4709251	0	1	0000001000000
sub-046	remember	13	63	0216349785617	162534179	0	3	0000110100000
sub-046	remember	9	64	794630281	79634751	2	2	110000000
sub-046	remember	5	65	64702	64702	5	5	11111
sub-046	remember	13	66	0672358914573	0612357086	2	5	1101110000000
sub-046	remember	9	67	923415867	893541089	0	1	001000000
sub-046	remember	5	68	07382	07382	5	5	11111
sub-046	remember	5	69	98625	68725	0	3	01011
sub-046	remember	9	76	092814653	09814653	2	2	110000000
sub-046	remember	9	77	396178205	36971285	1	1	100000000
sub-046	remember	5	78	85601	85601	5	5	11111
sub-046	remember	5	79	52483	52483	5	5	11111
sub-046	remember	13	80	8925736140940	8965330	2	4	1101010000000
sub-046	remember	5	81	53102	53102	5	5	11111
sub-046	remember	9	82	237580641	23758064	8	8	111111110
sub-046	remember	9	83	294053716	29405379	7	7	111111100
sub-046	remember	5	84	23801	23801	5	5	11111
sub-046	remember	13	85	1608342795208	106934568	1	3	1000110000000
sub-046	remember	13	86	9675041328156	196501719	0	2	0001100000000
sub-046	remember	13	87	0247653198460	137653419	0	2	0000000110000
sub-046	remember	5	94	81267	81267	5	5	11111
sub-046	remember	9	95	603485192	6034852	6	6	111111000
sub-046	remember	9	96	867519234	8675194	6	6	111111000
