participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-056	remember	13	4	9081275436168	907127608	2	5	1101110000000
sub-056	remember	5	5	04752	04752	5	5	11111
sub-056	remember	5	6	68201	68201	5	5	11111
sub-056	remember	13	7	9745286301723	94871203	1	2	1000000100000
sub-056	remember	9	8	597120364	5971036	4	4	111100000
sub-056	remember	5	9	49801	49801	5	5	11111
sub-056	remember	9	10	098347265	09873405	3	3	111000000
sub-056	remember	9	11	153924706	1973056	1	1	100000000
sub-056	remember	5	12	31597	31597	5	5	11111
sub-056	remember	13	13	8617094325849	897024035	1	2	1000000100000
sub-056	remember	9	14	386495712	3864721	4	4	111100000
sub-056	remember	13	15	8247951630429	87091429	1	1	1000000000000
sub-056	remember	13	22	6852097413968	02764398	0	0	0000000000000
sub-056	remember	9	23	380125479	38012479	5	5	111110000
sub-056	remember	9	24	789501642	78194652	2	2	110000000
sub-056	remember	13	25	3407165829693	408165993	0	0	0000000000000
sub-056	remember	5	26	32680	32680	5	5	11111
sub-056	remember	5	27	75932	75932	5	5	11111
sub-056	remember	13	28	2057386419067	20564367	3	4	1110001000000
sub-056	remember	5	29	72538	72538	5	5	11111
sub-056	remember	5	30	28694	28694	5	5	11111
sub-056	remember	9	31	164289035	164289035	9	9	111111111
sub-056	remember	13	32	5768092134273	57693071	3	4	1110000100000
sub-056	remember	9	33	092167348	0921634	5	5	111110000
sub-056	remember	9	40	182470965	182470965	9	9	111111111
sub-056	remember	5	41	32178	32178	5	5	11111
sub-056	remember	13	42	4519706328378	4013709813	1	4	1010110000000
sub-056	remember	5	43	38905	389305	3	3	11100
sub-056	remember	13	44	0519634782175	086734095	1	1	1000000000000
sub-056	remember	13	45	8091657243854	8931654	1	4	1001110000000
sub-056	remember	13	46	4823015769894	401758934	1	1	1000000000000
sub-056	remember	5	47	79823	79823	5	5	11111
sub-056	remember	5	48	08195	08195	5	5	11111
sub-056	remember	9	49	238597104	23859104	5	5	111110000
sub-056	remember	9	50	867130429	87610359	1	2	100100000
sub-056	remember	9	51	736281509	7365819	3	5	111011000
sub-056	remember	9	58	486731209	4851639	2	2	110000000
sub-056	remember	5	59	90436	90436	5	5	11111
sub-056	remember	9	60	976405238	97640528	7	7	111111100
sub-056	remember	5	61	56419	56419	5	5	11111
sub-056	remember	5	62	96753	961753	2	2	11000
sub-056	remember	13	63	6948310752491	07695401	0	1	0000001000000
sub-056	remember	13	64	1465037289728	049757028	0	3	0100000110000
sub-056	remember	9	65	624107398	4271938	0	2	010100000
sub-056	remember	13	66	2714306598948	03059789230	0	0	0000000000000
sub-056	remember	9	67	657813402	67580342	1	4	100101100
sub-056	remember	13	68	6491802753153	69870253	1	1	1000000000000
sub-056	remember	5	69	17328	17328	5	5	11111
sub-056	remember	13	76	7643912805796	37560951	0	0	0000000000000
sub-056	remember	9	77	196042857	1064257	1	2	101000000
sub-056	remember	5	78	53179	53179	5	5	11111
sub-056	remember	5	79	72865	72085	2	3	11001
sub-056	remember	13	80	4691273085370	8175938590	0	0	0000000000000
sub-056	remember	13	81	8315069472984	837509684	2	4	1101100000000
sub-056	remember	13	82	2194835067187	83645987	0	1	0001000000000
sub-056	remember	5	83	81920	81920	5	5	11111
sub-056	remember	9	84	091486275	09147825	4	5	111100100
sub-056	remember	5	85	07941	07941	5	5	11111
sub-056	remember	9	86	528940173	5984703	1	3	101001000
sub-056	remember	9	87	638529017	6385197	4	5	111101000
sub-056	remember	5	94	24370	243790	4	4	11110
sub-056	remember	5	95	71982	71982	5	5	11111
sub-056	remember	13	96	0965138742492	097512932	2	4	1101100000000
sub-056	remember	9	97	815490372	0976312	0	0	000000000
sub-056	remember	13	98	3267581094360	39576210	1	4	1001001100000
sub-056	remember	13	99	9603254871927	326189576	0	0	0000000000000
sub-056	remember	5	100	23896	23896	5	5	11111
sub-056	remember	9	101	857126943	85269431	2	2	110000000
sub-056	remember	9	102	184367950	18346950	2	3	110010000
sub-056	remember	5	103	43206	43206	5	5	11111
sub-056	remember	13	104	9826573041051	48632501	0	1	0100000000000
sub-056	remember	9	105	790281536	7902361	4	4	111100000
sub-056	remember	13	112	2987654301429	1725849	0	0	0000000000000
sub-056	remember	5	113	61978	61978	5	5	11111
sub-056	remember	9	114	572430918	2468129	0	1	000000100
sub-056	remember	9	115	235108769	25108769	1	1	100000000
sub-056	remember	9	116	510432796	510435197	5	6	111110010
sub-056	remember	5	117	16534	17534	1	4	10111
sub-056	remember	5	118	10672	10672	5	5	11111
sub-056	remember	9	119	175846093	1758943	4	4	111100000
sub-056	remember	5	120	79820	17820	0	3	00111
sub-056	remember	13	121	8047325691406	871426478	1	1	1000000000000
sub-056	remember	13	122	6285431709483	8719403	0	1	0000100000000
sub-056	remember	13	123	5027496138902	50479120	2	3	1101000000000
sub-056	remember	13	130	7402695183067	758423057	1	1	1000000000000
sub-056	remember	9	131	932516084	83956104	0	3	010100100
sub-056	remember	13	132	2803541697328	29863258	1	1	1000000000000
sub-056	remember	13	133	4015296387467	4026593	2	3	1100010000000
sub-056	remember	9	134	682759314	385624	0	1	010000000
sub-056	remember	5	135	09432	09342	2	3	11001
sub-056	remember	9	136	496237058	4623058	1	1	100000000
sub-056	remember	9	137	491065387	4913087	3	3	111000000
sub-056	remember	13	138	7501439826810	750391260	3	3	1110000000000
sub-056	remember	5	139	76452	76452	5	5	11111
sub-056	remember	5	140	39108	39108	5	5	11111
sub-056	remember	5	141	07149	07149	5	5	11111
sub-056	remember	5	148	97058	093758	0	0	00000
sub-056	remember	5	149	09618	09618	5	5	11111
sub-056	remember	5	150	76432	76342	2	3	11001
sub-056	remember	5	151	21567	21567	5	5	11111
sub-056	remember	9	152	381695047	381695037	7	8	111111101
sub-056	remember	13	153	5416807293190	072469210	0	0	0000000000000
sub-056	remember	9	154	892013756	8936516	2	2	110000000
sub-056	remember	13	155	1934675820589	18564509	1	1	1000000000000
sub-056	remember	9	156	389546720	385624950	2	3	110000001
sub-056	remember	9	157	438701926	389256	0	0	000000000
sub-056	remember	13	158	8497321056927	84932169	3	3	1110000000000
sub-056	remember	13	159	7823605419192	6523479012	0	3	0011000010000
