participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-083	remember	5	4	74201	74201	5	5	11111
sub-083	remember	5	5	69412	69412	5	5	11111
sub-083	remember	9	6	865209374	86520934	7	7	111111100
sub-083	remember	13	7	1946058273807	194280567	3	4	1110000010000
sub-083	remember	13	8	7260185439625	186504972	0	1	0010000000000
sub-083	remember	9	9	132097586	1320976	6	6	111111000
sub-083	remember	13	10	9072361458278	9032648	2	3	1101000000000
sub-083	remember	5	11	36127	36127	5	5	11111
sub-083	remember	13	12	4327958160741	43095681	2	4	1100001100000
sub-083	remember	9	13	940826517	94081275	4	4	111100000
sub-083	remember	5	14	26304	26304	5	5	11111
sub-083	remember	9	15	761902583	761902583	9	9	111111111
sub-083	remember	9	22	395710486	395471086	3	5	111000011
sub-083	remember	5	23	63425	63425	5	5	11111
sub-083	remember	5	24	19234	19234	5	5	11111
sub-083	remember	9	25	294580613	294580613	9	9	111111111
sub-083	remember	13	26	4360517829736	49180736	1	1	1000000000000
sub-083	remember	13	27	0846971253457	0846192517	4	4	1111000000000
sub-083	remember	13	28	8291345670250	831639480	1	2	1000100000000
sub-083	remember	5	29	37452	37452	5	5	11111
sub-083	remember	5	30	58643	58643	5	5	11111
sub-083	remember	9	31	280974563	9805743	0	4	011011000
sub-083	remember	9	32	126970358	19460358	1	1	100000000
sub-083	remember	13	33	6853209471831	6843209431	2	8	1101111101000
sub-083	remember	5	40	83265	83265	5	5	11111
sub-083	remember	13	41	1208397546048	120639840	3	5	1110110000000
sub-083	remember	13	42	8463970521490	8460398410	3	3	1110000000000
sub-083	remember	9	43	104956372	84910632	0	2	000001100
sub-083	remember	5	44	80694	80694	5	5	11111
sub-083	remember	5	45	85612	85612	5	5	11111
sub-083	remember	13	46	3409527681309	3409561829	5	5	1111100000000
sub-083	remember	9	47	413520967	413520967	9	9	111111111
sub-083	remember	13	48	7928316405085	7943621085	2	3	1100000001000
sub-083	remember	9	49	976318250	9763120	5	5	111110000
sub-083	remember	5	50	05328	05328	5	5	11111
sub-083	remember	9	51	036928451	036284951	3	5	111000011
sub-083	remember	13	58	3861705294521	386105943201	4	4	1111000000000
sub-083	remember	5	59	38790	38790	5	5	11111
sub-083	remember	9	60	301864259	301864259	9	9	111111111
sub-083	remember	5	61	85174	85174	5	5	11111
sub-083	remember	13	62	1658039742704	1659804173904	3	5	1110000000011
sub-083	remember	9	63	429780563	497580693	1	4	100011001
sub-083	remember	9	64	597623410	596348910	2	4	110000011
sub-083	remember	5	65	54879	54879	5	5	11111
sub-083	remember	5	66	61482	61482	5	5	11111
sub-083	remember	9	67	321857904	321875094	4	5	111100001
sub-083	remember	13	68	1687250394257	198431097	1	3	1010001000000
sub-083	remember	13	69	5207986143185	592416085	1	1	1000000000000
sub-083	remember	5	76	36814	36814	5	5	11111
sub-083	remember	13	77	0154732869189	015479283609	5	7	1111101100000
sub-083	remember	9	78	096487213	096431893	4	5	111100001
sub-083	remember	5	79	31468	31468	5	5	11111
sub-083	remember	9	80	937586140	938765430	2	3	110000001
sub-083	remember	9	81	340596217	3405698137	4	5	111100010
sub-083	remember	5	82	42560	42560	5	5	11111
sub-083	remember	13	83	9671324580294	458932014	0	2	0000110000000
sub-083	remember	13	84	6357980124517	639240571	2	2	1100000000000
sub-083	remember	13	85	0241685793173	0246912803	3	4	1110000001000
sub-083	remember	5	86	30276	32076	1	3	10011
sub-083	remember	9	87	256091743	256914703	3	5	111000101
sub-083	remember	5	94	40618	40618	5	5	11111
sub-083	remember	5	95	50219	50219	5	5	11111
sub-083	remember	9	96	428537609	48236509	1	1	100000000
sub-083	remember	5	97	25069	25069	5	5	11111
sub-083	remember	9	98	386241097	386210497	4	6	111100011
sub-083	remember	9	99	624801359	634180359	1	5	101000111
sub-083	remember	13	100	6895274310913	684095731	2	4	1100000110000
sub-083	remember	9	101	943251678	943265198	4	5	111100001
sub-083	remember	13	102	7352489160645	6359810725	0	2	0110000000000
sub-083	remember	5	103	31027	31027	5	5	11111
sub-083	remember	13	104	4356729108581	49736585891	1	1	1000000000000
sub-083	remember	13	105	3456728901320	3489651320	2	2	1100000000000
sub-083	remember	9	112	079365124	079561324	3	6	111010011
sub-083	remember	13	113	2689457103792	2845619072	1	1	1000000000000
sub-083	remember	9	114	530876149	530861349	4	6	111100011
sub-083	remember	13	115	6573401892142	65431902	2	3	1101000000000
sub-083	remember	13	116	4627089153298	42718938	1	1	1000000000000
sub-083	remember	5	117	71438	71438	5	5	11111
sub-083	remember	5	118	32980	32980	5	5	11111
sub-083	remember	9	119	580794132	58079432	6	6	111111000
sub-083	remember	5	120	41628	41628	5	5	11111
sub-083	remember	5	121	83027	83027	5	5	11111
sub-083	remember	9	122	034925671	03457921	3	3	111000000
sub-083	remember	13	123	3057298641571	30849731197	2	2	1100000000000
sub-083	remember	9	130	310678594	31869504	2	3	110100000
sub-083	remember	5	131	87469	87469	5	5	11111
sub-083	remember	9	132	615470239	61407539	2	3	110010000
sub-083	remember	13	133	2480975136374	24809754634319	7	7	1111111000000
sub-083	remember	13	134	2593014876859	259046178359	3	3	1110000000000
sub-083	remember	13	135	6284731509490	6287549410	3	3	1110000000000
sub-083	remember	9	136	607215983	60725192803	4	5	111100100
sub-083	remember	5	137	26945	26945	5	5	11111
sub-083	remember	13	138	5294681370130	5294863120	4	5	1111000001000
sub-083	remember	5	139	32987	32987	5	5	11111
sub-083	remember	5	140	79385	79385	5	5	11111
sub-083	remember	9	141	591483706	594873096	2	4	110001001
sub-083	remember	9	148	235106479	25310649	1	5	100111100
sub-083	remember	5	149	51874	51874	5	5	11111
sub-083	remember	5	150	89704	89704	5	5	11111
sub-083	remember	5	151	85641	85641	5	5	11111
sub-083	remember	13	152	8037915462658	3479146285	0	0	0000000000000
sub-083	remember	13	153	7459631280706	245973120286	0	6	0111011100000
sub-083	remember	9	154	285149607	28651047	2	2	110000000
sub-083	remember	9	155	650429378	29654297328	0	1	000000010
sub-083	remember	13	156	8673512409597	286419025917	0	1	0000000001000
sub-083	remember	13	157	9241580673845	914562803965	1	2	1010000000000
sub-083	remember	5	158	43862	43862	5	5	11111
sub-083	remember	9	159	536249170	5369428910	3	4	111010000
