participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-084	remember	5	4	24380	24380	5	5	11111
sub-084	remember	13	5	8194305267162	81940362	4	5	1111000100000
sub-084	remember	9	6	610925374	903413	0	0	000000000
sub-084	remember	9	7	460597123	46059723	6	6	111111000
sub-084	remember	5	8	26571	26571	5	5	11111
sub-084	remember	5	9	92176	92176	5	5	11111
sub-084	remember	13	10	7639085214905	37690505	0	2	0001100000000
sub-084	remember	13	11	4896051723953	489501769351	3	5	1110100001000
sub-084	remember	9	12	497365280	49732580	4	5	111101000
sub-084	remember	9	13	026938745	05693805	1	5	101111000
sub-084	remember	5	14	50231	50231	5	5	11111
sub-084	remember	13	15	3857921406845	3857921435	8	8	1111111100000
sub-084	remember	9	22	367018249	6782049	0	0	000000000
sub-084	remember	5	23	98452	98452	5	5	11111
sub-084	remember	5	24	09721	09721	5	5	11111
sub-084	remember	9	25	183467590	18347950	4	5	111100100
sub-084	remember	5	26	40815	40815	5	5	11111
sub-084	remember	13	27	4560978321683	45609781353	7	7	1111111000000
sub-084	remember	9	28	210784659	210748659	4	7	111100111
sub-084	remember	13	29	9437580612846	945780165	2	4	1101000100000
sub-084	remember	13	30	7092385164938	709238648	6	6	1111110000000
sub-084	remember	9	31	204817635	20480765	4	6	111101100
sub-084	remember	5	32	31748	31748	5	5	11111
sub-084	remember	13	33	2145869307294	21465867284	3	3	1110000000000
sub-084	remember	13	40	3602178594536	3601785356	3	3	1110000000000
sub-084	remember	5	41	69147	369147	0	0	00000
sub-084	remember	13	42	2570193486926	2579019256	3	4	1110000001000
sub-084	remember	5	43	16924	16924	5	5	11111
sub-084	remember	13	44	8142679035189	94602178259	0	1	0000000001000
sub-084	remember	5	45	10485	12485	1	4	10111
sub-084	remember	9	46	516049283	516049582	6	7	111111010
sub-084	remember	9	47	614839075	61489375	4	4	111100000
sub-084	remember	9	48	820736915	82076925	4	4	111100000
sub-084	remember	13	49	1297534680869	127659346079	2	4	1100100001000
sub-084	remember	5	50	91280	91280	5	5	11111
sub-084	remember	9	51	075823146	0975832465	1	4	100001011
sub-084	remember	9	58	870413629	870413069	6	7	111111001
sub-084	remember	13	59	2904517683263	290427653	4	4	1111000000000
sub-084	remember	13	60	7568921430453	7568923273	6	6	1111110000000
sub-084	remember	13	61	3601729845495	372901435	1	1	1000000000000
sub-084	remember	9	62	279851604	2798574	5	5	111110000
sub-084	remember	13	63	5364089712502	56981232	1	1	1000000000000
sub-084	remember	5	64	05632	05632	5	5	11111
sub-084	remember	5	65	16972	16972	5	5	11111
sub-084	remember	9	66	248915360	248916350	5	7	111110101
sub-084	remember	5	67	70269	70269	5	5	11111
sub-084	remember	9	68	907126435	970126435	1	7	100111111
sub-084	remember	5	69	98654	98654	5	5	11111
sub-084	remember	13	76	3014862597938	30146828	4	5	1111001000000
sub-084	remember	9	77	619302475	61390275	2	4	110011000
sub-084	remember	5	78	96702	96702	5	5	11111
sub-084	remember	5	79	74195	74195	5	5	11111
sub-084	remember	9	80	247310965	24731735	5	5	111110000
sub-084	remember	13	81	0173284659361	017328461	8	8	1111111100000
sub-084	remember	13	82	9173586240834	9735861534	1	1	1000000000000
sub-084	remember	13	83	5391062478987	5391069897	6	6	1111110000000
sub-084	remember	9	84	263051497	2635947	3	3	111000000
sub-084	remember	5	85	50742	50742	5	5	11111
sub-084	remember	9	86	268407391	268403781	5	6	111110001
sub-084	remember	5	87	04127	04127	5	5	11111
sub-084	remember	5	94	93625	93625	5	5	11111
sub-084	remember	9	95	945127683	94512783	6	6	111111000
sub-084	remember	13	96	7826053491805	27962805	0	1	0001000000000
sub-084	remember	9	97	178645293	17865423	4	5	111100100
sub-084	remember	13	98	5287413960847	57864137	1	5	1010111000000
sub-084	remember	5	99	72405	72405	5	5	11111
sub-084	remember	13	100	2076954138189	207694389	5	5	1111100000000
sub-084	remember	13	101	9682170354047	968213747	5	5	1111100000000
sub-084	remember	5	102	71659	71659	5	5	11111
sub-084	remember	9	103	804372516	8047256	3	3	111000000
sub-084	remember	5	104	03869	03869	5	5	11111
sub-084	remember	9	105	709164583	80769183	0	1	010000000
sub-084	remember	13	112	5421607893921	54126720	2	3	1100100000000
sub-084	remember	13	113	5362198407918	536129718	3	4	1110010000000
sub-084	remember	9	114	368521704	368512074	4	5	111100001
sub-084	remember	13	115	3094687251630	3094782560	4	5	1111010000000
sub-084	remember	5	116	24531	24351	2	3	11001
sub-084	remember	9	117	490251387	49025387	5	5	111110000
sub-084	remember	9	118	045398172	045398072	6	8	111111011
sub-084	remember	5	119	96183	96183	5	5	11111
sub-084	remember	5	120	86091	86901	2	3	11001
sub-084	remember	5	121	73410	73410	5	5	11111
sub-084	remember	9	122	521078493	52178453	3	3	111000000
sub-084	remember	13	123	9243756081210	924378520	5	5	1111100000000
sub-084	remember	5	130	05937	05937	5	5	11111
sub-084	remember	13	131	4215639708978	49125638	1	2	1010000000000
sub-084	remember	5	132	98216	98216	5	5	11111
sub-084	remember	5	133	76052	76052	5	5	11111
sub-084	remember	9	134	365097214	365907254	3	6	111001101
sub-084	remember	5	135	98476	98476	5	5	11111
sub-084	remember	13	136	9402635871315	940262785	5	6	1111100100000
sub-084	remember	9	137	305769184	30659184	2	2	110000000
sub-084	remember	9	138	746593182	746593182	9	9	111111111
sub-084	remember	9	139	893046521	89304652	8	8	111111110
sub-084	remember	13	140	9362810457479	963281049	1	6	1001111100000
sub-084	remember	13	141	4702931586946	479023546	2	3	1100010000000
sub-084	remember	9	148	374208591	37048501	2	2	110000000
sub-084	remember	9	149	791508462	791058462	3	7	111001111
sub-084	remember	5	150	09563	090563	2	2	11000
sub-084	remember	9	151	147509382	147509382	9	9	111111111
sub-084	remember	13	152	8392045167268	83902658	3	4	1110001000000
sub-084	remember	13	153	3052647819570	305264870	6	6	1111110000000
sub-084	remember	9	154	124789635	12472865	4	5	111100100
sub-084	remember	13	155	0567248931415	0567248975	8	8	1111111100000
sub-084	remember	5	156	63810	63810	5	5	11111
sub-084	remember	5	157	28643	28643	5	5	11111
sub-084	remember	5	158	06714	0679014	3	3	11100
sub-084	remember	13	159	0935261847581	093526181	8	8	1111111100000
