participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-019	remember	9	4	269085713	26908513	6	6	111111000
sub-019	remember	13	5	1732465980460	1735	3	3	1110000000000
sub-019	remember	9	6	954873210	9573213	2	2	110000000
sub-019	remember	9	7	697145028	69712508	4	6	111101100
sub-019	remember	5	8	25173	25173	5	5	11111
sub-019	remember	5	9	62845	62845	5	5	11111
sub-019	remember	13	10	9037625481082	90623702	2	2	1100000000000
sub-019	remember	9	11	526731089	526709	4	4	111100000
sub-019	remember	13	12	2594718360231	25947138	6	6	1111110000000
sub-019	remember	5	13	13948	13948	5	5	11111
sub-019	remember	13	14	9740325168156	94032106	1	1	1000000000000
sub-019	remember	5	15	15793	15793	5	5	11111
sub-019	remember	9	22	690471238	6904721238	5	5	111110000
sub-019	remember	9	23	426713958	42671358	6	6	111111000
sub-019	remember	5	24	64310	64310	5	5	11111
sub-019	remember	13	25	3519860472432	3518912	3	3	1110000000000
sub-019	remember	13	26	8041392576736	801392506	2	2	1100000000000
sub-019	remember	13	27	6051924378154	6051943509	5	5	1111100000000
sub-019	remember	9	28	140536829	140536829	9	9	111111111
sub-019	remember	5	29	40259	40259	5	5	11111
sub-019	remember	9	30	602395184	60935189	2	3	110100000
sub-019	remember	13	31	4952631078341	4913509	2	2	1100000000000
sub-019	remember	5	32	49521	49521	5	5	11111
sub-019	remember	5	33	54293	543293	2	2	11000
sub-019	remember	13	40	4165903728492	41659057260	6	8	1111110110000
sub-019	remember	13	41	9647801325386	96410689	3	3	1110000000000
sub-019	remember	5	42	07258	07258	5	5	11111
sub-019	remember	9	43	173826954	173826453	6	7	111111010
sub-019	remember	9	44	301957428	3019574027	7	7	111111100
sub-019	remember	9	45	597134068	57134068	1	1	100000000
sub-019	remember	5	46	84735	84735	5	5	11111
sub-019	remember	13	47	8764205391519	876420159836	6	7	1111110010000
sub-019	remember	13	48	5194637028437	5194069082	4	5	1111000100000
sub-019	remember	5	49	24985	24985	5	5	11111
sub-019	remember	9	50	698130472	698130462	7	8	111111101
sub-019	remember	5	51	50962	50962	5	5	11111
sub-019	remember	13	58	1683407529756	164320752	2	7	1101011110000
sub-019	remember	5	59	67384	67384	5	5	11111
sub-019	remember	5	60	51970	51970	5	5	11111
sub-019	remember	9	61	786049321	7860493210	9	9	111111111
sub-019	remember	9	62	942501783	9432501978	2	2	110000000
sub-019	remember	5	63	53172	53172	5	5	11111
sub-019	remember	13	64	5638407291703	57483521	1	2	1001000000000
sub-019	remember	13	65	9203687541948	9203694310	5	5	1111100000000
sub-019	remember	13	66	6413908725470	641390271	6	7	1111110100000
sub-019	remember	5	67	14853	14853	5	5	11111
sub-019	remember	9	68	129803576	129803567	7	7	111111100
sub-019	remember	9	69	719685423	7195863	3	4	111010000
sub-019	remember	5	76	92784	92784	5	5	11111
sub-019	remember	9	77	467193820	467182930	4	5	111100001
sub-019	remember	13	78	0384915627435	0389145	3	4	1110001000000
sub-019	remember	9	79	423678910	426832	2	2	110000000
sub-019	remember	13	80	6519827340840	65194780	4	4	1111000000000
sub-019	remember	9	81	403718925	4037185	6	6	111111000
sub-019	remember	13	82	7403916528164	7403916582	8	8	1111111100000
sub-019	remember	13	83	5940827613253	59408216	6	7	1111110100000
sub-019	remember	5	84	30745	30745	5	5	11111
sub-019	remember	5	85	20851	20851	5	5	11111
sub-019	remember	5	86	48720	48720	5	5	11111
sub-019	remember	9	87	739850162	739850164	8	8	111111110
sub-019	remember	5	94	94301	94301	5	5	11111
sub-019	remember	9	95	354612098	35461098	5	5	111110000
sub-019	remember	13	96	2451970386905	41597063	0	2	0010000100000
sub-019	remember	5	97	49752	49752	5	5	11111
sub-019	remember	13	98	9204873156597	9048731	1	1	1000000000000
sub-019	remember	9	99	186427309	1864271	6	6	111111000
sub-019	remember	5	100	80549	80549	5	5	11111
sub-019	remember	13	101	5824167039794	5824167	7	7	1111111000000
sub-019	remember	13	102	7506341289847	7504631	3	4	1110001000000
sub-019	remember	5	103	92648	92648	5	5	11111
sub-019	remember	9	104	328961075	328961079	8	8	111111110
sub-019	remember	9	105	613820597	613820695	6	7	111111010
sub-019	remember	13	112	8517049263714	85170496	7	7	1111111000000
sub-019	remember	9	113	896327510	896327510	9	9	111111111
sub-019	remember	5	114	12786	12786	5	5	11111
sub-019	remember	5	115	61450	61450	5	5	11111
sub-019	remember	13	116	8403672519841	84035167	4	4	1111000000000
sub-019	remember	5	117	90436	90436	5	5	11111
sub-019	remember	13	118	8963047125437	89630174357	5	7	1111101001000
sub-019	remember	9	119	471983205	471983210	7	7	111111100
sub-019	remember	13	120	7481629305074	748190650	4	5	1111000010000
sub-019	remember	5	121	59160	59160	5	5	11111
sub-019	remember	9	122	032589746	032589746	9	9	111111111
sub-019	remember	9	123	895467302	89546730	8	8	111111110
sub-019	remember	13	130	3509187246510	352917830	2	4	1101100000000
sub-019	remember	5	131	09724	09724	5	5	11111
