participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-095	remember	9	4	951063827	951064	5	5	111110000
sub-095	remember	5	5	58392	58392	5	5	11111
sub-095	remember	9	6	765492318	756928	1	1	100000000
sub-095	remember	5	7	27014	27014	5	5	11111
sub-095	remember	9	8	916025837	6405287	0	1	000010000
sub-095	remember	13	9	8215603947137	821306734	3	4	1110000010000
sub-095	remember	13	10	0589142637029	056783029	2	2	1100000000000
sub-095	remember	5	11	93201	93201	5	5	11111
sub-095	remember	9	12	639124785	63912475	7	7	111111100
sub-095	remember	5	13	60549	60549	5	5	11111
sub-095	remember	13	14	2193560487540	21578054	2	3	1100000100000
sub-095	remember	13	15	7129534608126	71254760	3	3	1110000000000
sub-095	remember	9	22	197206543	1975046	3	4	111010000
sub-095	remember	9	23	026735198	0263750	3	4	111001000
sub-095	remember	13	24	0734891256549	073853564	3	3	1110000000000
sub-095	remember	9	25	187395402	17385042	1	2	100000100
sub-095	remember	5	26	65921	65912	3	3	11100
sub-095	remember	5	27	35167	35167	5	5	11111
sub-095	remember	9	28	540183967	8501467	0	2	001100000
sub-095	remember	13	29	5869132704586	547035876	1	2	1000000100000
sub-095	remember	13	30	7519483026465	78192454647	1	3	1011000000000
sub-095	remember	5	31	64597	64597	5	5	11111
sub-095	remember	5	32	70812	70812	5	5	11111
sub-095	remember	13	33	8329716045957	87540530	1	2	1000000100000
sub-095	remember	13	40	5194873206146	591470546	1	2	1001000000000
sub-095	remember	13	41	4612730958091	46205370	2	3	1100010000000
sub-095	remember	5	42	43580	43580	5	5	11111
sub-095	remember	9	43	796453208	795403278	2	6	110101101
sub-095	remember	5	44	19075	19075	5	5	11111
sub-095	remember	9	45	739480156	739480156	9	9	111111111
sub-095	remember	9	46	345716290	34752160	2	2	110000000
sub-095	remember	5	47	32197	32197	5	5	11111
sub-095	remember	13	48	2419305867846	2410586784	3	3	1110000000000
sub-095	remember	13	49	8641523097694	85064574	1	1	1000000000000
sub-095	remember	5	50	89650	896450	3	3	11100
sub-095	remember	9	51	106794853	765409	0	0	000000000
sub-095	remember	9	58	294673508	2946708	5	5	111110000
sub-095	remember	13	59	9346721850241	93467082470	5	5	1111100000000
sub-095	remember	5	60	25063	25063	5	5	11111
sub-095	remember	9	61	815029376	8105936	2	2	110000000
sub-095	remember	5	62	70421	70421	5	5	11111
sub-095	remember	9	63	650712983	6507392	4	4	111100000
sub-095	remember	5	64	74893	74893	5	5	11111
sub-095	remember	13	65	9153468027870	912456802	2	6	1100011110000
sub-095	remember	9	66	403127968	4031967	4	4	111100000
sub-095	remember	13	67	7452863190352	72834502	1	1	1000000000000
sub-095	remember	5	68	43876	43286	2	3	11001
sub-095	remember	13	69	3025481796918	30254896468	6	7	1111110001000
sub-095	remember	13	76	3164509728152	315097150	2	2	1100000000000
sub-095	remember	5	77	13458	13458	5	5	11111
sub-095	remember	9	78	214397068	214306	4	4	111100000
sub-095	remember	9	79	092163548	095468	2	3	110010000
sub-095	remember	13	80	8627149053907	8654807	2	2	1100000000000
sub-095	remember	13	81	7826509413139	784953139	2	3	1100100000000
sub-095	remember	9	82	024186935	0248165321	3	5	111001010
sub-095	remember	5	83	17604	17604	5	5	11111
sub-095	remember	5	84	47690	47690	5	5	11111
sub-095	remember	5	85	30451	30451	5	5	11111
sub-095	remember	13	86	2407831569290	2406972920	3	3	1110000000000
sub-095	remember	9	87	589461203	5894720	4	4	111100000
sub-095	remember	13	94	8601754932792	8605472	3	3	1110000000000
sub-095	remember	5	95	03876	03876	5	5	11111
sub-095	remember	5	96	23876	23876	5	5	11111
sub-095	remember	9	97	692304785	69230475	7	7	111111100
sub-095	remember	9	98	194603825	194303765	3	6	111011001
sub-095	remember	9	99	176850943	17567894	2	4	110000110
sub-095	remember	13	100	2067381954183	2054781918	2	5	1100011100000
sub-095	remember	5	101	53784	53784	5	5	11111
sub-095	remember	9	102	834965710	8349730	4	4	111100000
sub-095	remember	5	103	36071	36071	5	5	11111
sub-095	remember	13	104	6315280974095	73152835	0	5	0111110000000
sub-095	remember	13	105	9041876235256	87632535	0	0	0000000000000
sub-095	remember	5	112	93512	93512	5	5	11111
sub-095	remember	9	113	983250416	9835046	3	3	111000000
sub-095	remember	13	114	6758013924083	675438201	3	3	1110000000000
sub-095	remember	5	115	94257	9457	2	2	11000
sub-095	remember	5	116	80412	80412	5	5	11111
sub-095	remember	9	117	851290643	851290642	8	8	111111110
sub-095	remember	13	118	1835746209854	1835742	6	6	1111110000000
sub-095	remember	13	119	1647938250802	14785282	1	3	1000001100000
sub-095	remember	9	120	145092386	1450986	5	5	111110000
sub-095	remember	13	121	5394862107870	53940787	4	4	1111000000000
sub-095	remember	5	122	45980	45980	5	5	11111
sub-095	remember	9	123	057619483	057683	4	4	111100000
sub-095	remember	5	130	61084	6084	1	1	10000
sub-095	remember	5	131	90261	90261	5	5	11111
sub-095	remember	9	132	623817450	633871	1	3	101100000
sub-095	remember	13	133	3045182769401	402569271	0	4	0101001100000
sub-095	remember	5	134	07185	07185	5	5	11111
sub-095	remember	13	135	8521679034235	64218590	0	4	0011001100000
sub-095	remember	13	136	9231856407835	9332745	1	2	1010000000000
sub-095	remember	9	137	781325064	78132564	6	6	111111000
sub-095	remember	5	138	67153	67153	5	5	11111
sub-095	remember	13	139	8536297140528	783540	0	1	0010000000000
sub-095	remember	9	140	891740362	8714302	1	3	101001000
sub-095	remember	9	141	849160527	8491527	4	4	111100000
sub-095	remember	5	148	87903	87903	5	5	11111
sub-095	remember	5	149	72649	72649	5	5	11111
sub-095	remember	13	150	5176839204832	517432	3	3	1110000000000
sub-095	remember	5	151	75623	75623	5	5	11111
sub-095	remember	9	152	736198450	73619240	5	6	111110100
sub-095	remember	9	153	358627194	358727194	3	8	111011111
sub-095	remember	9	154	367429158	36742915	8	8	111111110
sub-095	remember	13	155	0642187953821	054321871	1	2	1010000000000
sub-095	remember	5	156	58143	58143	5	5	11111
sub-095	remember	13	157	6097823145497	608240497	2	2	1100000000000
sub-095	remember	13	158	3670145982058	4079531	0	1	0010000000000
sub-095	remember	9	159	095436718	0954378	5	5	111110000
