participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-085	remember	9	4	308247961	30824691	5	6	111110100
sub-085	remember	13	5	9123847605483	912384605	6	6	1111110000000
sub-085	remember	5	6	13756	13756	5	5	11111
sub-085	remember	9	7	132706495	13260459	3	5	111010010
sub-085	remember	5	8	54918	54918	5	5	11111
sub-085	remember	9	9	650237981	65023781	6	6	111111000
sub-085	remember	9	10	176205384	1625084	1	2	100010000
sub-085	remember	5	11	98214	98124	2	3	11001
sub-085	remember	13	12	9537820614314	956018414	2	2	1100000000000
sub-085	remember	13	13	6057413829593	605298195	3	3	1110000000000
sub-085	remember	13	14	6580231497058	658012358	4	4	1111000000000
sub-085	remember	5	15	98074	98074	5	5	11111
sub-085	remember	9	22	248365097	248365097	9	9	111111111
sub-085	remember	13	23	4785913602640	247859046	0	0	0000000000000
sub-085	remember	13	24	7986320451412	7968142	2	2	1100000000000
sub-085	remember	13	25	8027439561478	804596	2	2	1100000000000
sub-085	remember	9	26	158204637	1580263	3	3	111000000
sub-085	remember	13	27	8564391072167	8560247	3	3	1110000000000
sub-085	remember	9	28	269314857	42980547	0	1	001000000
sub-085	remember	5	29	43928	49328	1	3	10011
sub-085	remember	5	30	40637	40637	5	5	11111
sub-085	remember	9	31	867105239	867105239	9	9	111111111
sub-085	remember	5	32	25019	25019	5	5	11111
sub-085	remember	5	33	47105	47105	5	5	11111
sub-085	remember	13	40	9436781250829	94612372	2	3	1100000100000
sub-085	remember	9	41	618429730	9412370	0	0	000000000
sub-085	remember	13	42	3761580492342	3504240815	1	2	1000001000000
sub-085	remember	5	43	62190	61290	1	3	10011
sub-085	remember	9	44	701935846	70138456	3	3	111000000
sub-085	remember	5	45	49762	49762	5	5	11111
sub-085	remember	9	46	376259841	35278941	1	2	100001000
sub-085	remember	13	47	8109327645650	8109765460	4	4	1111000000000
sub-085	remember	5	48	58614	58614	5	5	11111
sub-085	remember	13	49	7548601293572	754081642	3	3	1110000000000
sub-085	remember	5	50	19037	91037	0	3	00111
sub-085	remember	9	51	729564380	9546280	0	0	000000000
sub-085	remember	13	58	7815902643913	7813691	3	3	1110000000000
sub-085	remember	9	59	798065321	798056321	4	7	111100111
sub-085	remember	9	60	706813524	706813254	6	7	111111001
sub-085	remember	13	61	1203958674068	120586246	3	3	1110000000000
sub-085	remember	5	62	19845	18945	1	3	10011
sub-085	remember	9	63	031689572	03169572	4	4	111100000
sub-085	remember	5	64	53870	53870	5	5	11111
sub-085	remember	13	65	4317085926196	4317062469	5	5	1111100000000
sub-085	remember	5	66	24598	24598	5	5	11111
sub-085	remember	5	67	64098	64098	5	5	11111
sub-085	remember	9	68	506871432	5086142	2	2	110000000
sub-085	remember	13	69	0129458736160	012976012	4	4	1111000000000
sub-085	remember	5	76	30291	30291	5	5	11111
sub-085	remember	9	77	072156834	0721654	4	4	111100000
sub-085	remember	13	78	1236789504894	123689124	4	4	1111000000000
sub-085	remember	13	79	0284596317458	0746548	1	2	1000100000000
sub-085	remember	9	80	389706451	38906541	3	4	111000100
sub-085	remember	5	81	53948	53948	5	5	11111
sub-085	remember	9	82	527143896	52714286	5	6	111110100
sub-085	remember	9	83	280914563	28904563	2	2	110000000
sub-085	remember	13	84	1765438902325	17654385025	7	9	1111111011000
sub-085	remember	5	85	58901	58901	5	5	11111
sub-085	remember	5	86	23174	23174	5	5	11111
sub-085	remember	13	87	5234760198037	2571847	0	0	0000000000000
sub-085	remember	9	94	389542106	2894156	0	2	011000000
sub-085	remember	9	95	379581642	37285462	2	3	110000100
sub-085	remember	13	96	6275340891240	245638120	0	1	0000100000000
sub-085	remember	5	97	72084	72084	5	5	11111
sub-085	remember	5	98	95374	95374	5	5	11111
sub-085	remember	5	99	08352	08352	5	5	11111
sub-085	remember	9	100	157390246	179246	1	1	100000000
sub-085	remember	13	101	2741530986410	274056947	3	4	1110100000000
sub-085	remember	13	102	9827635140158	981258	2	2	1100000000000
sub-085	remember	13	103	7158942063138	7250168	1	2	1010000000000
sub-085	remember	5	104	51247	51247	5	5	11111
sub-085	remember	9	105	014925637	06195247	1	2	100100000
sub-085	remember	5	112	56217	5627	3	3	11100
sub-085	remember	9	113	697038514	976514	0	0	000000000
sub-085	remember	13	114	9138645027302	910642032	2	3	1100000010000
sub-085	remember	9	115	260985371	260861	3	3	111000000
sub-085	remember	13	116	7185620943174	7123943	2	2	1100000000000
sub-085	remember	5	117	57931	759131	0	1	00100
sub-085	remember	13	118	1872350694902	1569402	1	1	1000000000000
sub-085	remember	5	119	65932	65932	5	5	11111
sub-085	remember	13	120	6154378290378	6532078	1	3	1000011000000
sub-085	remember	9	121	084625139	08462539	6	6	111111000
sub-085	remember	9	122	927430168	9127468	1	1	100000000
sub-085	remember	5	123	81952	81952	5	5	11111
sub-085	remember	13	130	6094385271267	60952607	3	3	1110000000000
sub-085	remember	9	131	726480953	6205843	0	2	010010000
sub-085	remember	9	132	187634295	876432596	0	2	000010010
sub-085	remember	13	133	0471389625310	047125690	4	4	1111000000000
sub-085	remember	13	134	2068371495432	206824390	4	4	1111000000000
sub-085	remember	5	135	97483	97483	5	5	11111
sub-085	remember	9	136	531486279	5312849	3	4	111010000
sub-085	remember	9	137	047836952	0693582	1	1	100000000
sub-085	remember	5	138	21508	21508	5	5	11111
sub-085	remember	5	139	61492	61942	2	3	11001
sub-085	remember	5	140	36574	36574	5	5	11111
sub-085	remember	13	141	0271395846016	0271946	4	4	1111000000000
sub-085	remember	9	148	063128947	081947	1	1	100000000
sub-085	remember	5	149	01824	01824	5	5	11111
sub-085	remember	9	150	267459308	26549308	2	3	110100000
sub-085	remember	13	151	5983706421095	5896209	1	2	1000010000000
sub-085	remember	5	152	73560	73560	5	5	11111
sub-085	remember	9	153	786904521	76852401	1	2	100001000
sub-085	remember	13	154	5376894120821	539684281	2	4	1101100000000
sub-085	remember	13	155	0975682341781	096537801	2	3	1101000000000
sub-085	remember	5	156	26497	26497	5	5	11111
sub-085	remember	13	157	8539270146591	827546291	1	1	1000000000000
sub-085	remember	5	158	57934	57934	5	5	11111
sub-085	remember	9	159	890516743	87965413	1	1	100000000
