participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-016	remember	5	4	36408	36408	5	5	11111
sub-016	remember	9	5	142903578	1405378	2	2	110000000
sub-016	remember	9	6	539026847	5390467	4	5	111101000
sub-016	remember	5	7	68439	68439	5	5	11111
sub-016	remember	13	8	1348290576762	1348056762	4	4	1111000000000
sub-016	remember	5	9	09258	09258	5	5	11111
sub-016	remember	9	10	476205819	47650289	3	5	111010100
sub-016	remember	13	11	7013645829546	7013567	4	4	1111000000000
sub-016	remember	5	12	09351	09351	5	5	11111
sub-016	remember	13	13	8462901375602	84602139	3	3	1110000000000
sub-016	remember	13	14	0674895321519	067489021	6	6	1111110000000
sub-016	remember	9	15	390256871	39025689	7	7	111111100
sub-016	remember	5	22	73429	73429	5	5	11111
sub-016	remember	9	23	493682751	49378251	3	5	111011000
sub-016	remember	13	24	4365072891923	4932506789	1	1	1000000000000
sub-016	remember	13	25	3750961842458	37906458	2	4	1101000100000
sub-016	remember	5	26	92863	92863	5	5	11111
sub-016	remember	13	27	3624907851810	362490819150	6	7	1111110001000
sub-016	remember	13	28	2859130647012	2859106312	5	5	1111100000000
sub-016	remember	9	29	034517698	03456798	4	5	111101000
sub-016	remember	9	30	235076849	2350762849	6	6	111111000
sub-016	remember	9	31	350694271	35069427	8	8	111111110
sub-016	remember	5	32	98612	98762	2	3	11001
sub-016	remember	5	33	13769	13769	5	5	11111
sub-016	remember	13	40	3826147590210	3826402791	4	5	1111000010000
sub-016	remember	5	41	23709	23709	5	5	11111
sub-016	remember	5	42	69271	69271	5	5	11111
sub-016	remember	9	43	259813640	2589713684	2	2	110000000
sub-016	remember	9	44	105863297	106753	2	3	110001000
sub-016	remember	13	45	1702659843293	1076323	1	1	1000000000000
sub-016	remember	13	46	2065438197857	20657831	4	5	1111000100000
sub-016	remember	13	47	5794183602512	579640172	3	3	1110000000000
sub-016	remember	5	48	54390	54390	5	5	11111
sub-016	remember	5	49	41768	413678	2	3	11010
sub-016	remember	9	50	420681597	4306725947	1	5	101100110
sub-016	remember	9	51	089175324	08975324	3	3	111000000
sub-016	remember	9	58	834521697	834529671	5	6	111110100
sub-016	remember	9	59	684103295	684130529	4	4	111100000
sub-016	remember	5	60	24063	24063	5	5	11111
sub-016	remember	9	61	461579328	461579328	9	9	111111111
sub-016	remember	5	62	57341	57341	5	5	11111
sub-016	remember	5	63	64502	64502	5	5	11111
sub-016	remember	13	64	2157436098975	217456705	2	3	1100000100000
sub-016	remember	13	65	9243617058945	9370954685	1	1	1000000000000
sub-016	remember	13	66	9312586704386	931256893468	5	7	1111100001010
sub-016	remember	13	67	2475638019549	254794	1	1	1000000000000
sub-016	remember	9	68	608735192	6087532	4	4	111100000
sub-016	remember	5	69	14597	14597	5	5	11111
sub-016	remember	9	76	197385260	193852960	2	4	110000011
sub-016	remember	5	77	52084	52084	5	5	11111
sub-016	remember	13	78	4205673981589	4056786783	1	2	1000000010000
sub-016	remember	5	79	74085	74085	5	5	11111
sub-016	remember	9	80	036915487	034695147	2	4	110001001
sub-016	remember	13	81	2089156743893	20891567291	8	8	1111111100000
sub-016	remember	13	82	8203974615129	8203675161239	4	6	1111010000001
sub-016	remember	9	83	418236705	418236795	7	8	111111101
sub-016	remember	13	84	5692813740715	569281579	6	7	1111110100000
sub-016	remember	5	85	73198	73198	5	5	11111
sub-016	remember	9	86	860937421	860974213	4	4	111100000
sub-016	remember	5	87	71835	71835	5	5	11111
sub-016	remember	5	94	65017	65017	5	5	11111
sub-016	remember	5	95	13246	13246	5	5	11111
sub-016	remember	5	96	53972	53972	5	5	11111
sub-016	remember	13	97	3408169257372	340813572	5	5	1111100000000
sub-016	remember	9	98	759824360	75982460	6	6	111111000
sub-016	remember	5	99	17560	17560	5	5	11111
sub-016	remember	13	100	6301728495761	95716241	0	2	0001010000000
sub-016	remember	9	101	405379826	4930586	1	1	100000000
sub-016	remember	9	102	635947021	5470321	0	0	000000000
sub-016	remember	13	103	8467123509847	84624123570	3	3	1110000000000
sub-016	remember	9	104	839564217	845964217	1	6	100011111
sub-016	remember	13	105	4219853670520	4908769540	1	2	1000000001000
sub-016	remember	5	112	37908	37908	5	5	11111
sub-016	remember	5	113	82974	82974	5	5	11111
sub-016	remember	5	114	20745	20745	5	5	11111
sub-016	remember	9	115	206713845	20671845	5	5	111110000
sub-016	remember	13	116	0567294813073	0267849873	1	5	1011000101000
sub-016	remember	5	117	92701	92701	5	5	11111
sub-016	remember	9	118	642809751	642809571	6	7	111111001
sub-016	remember	9	119	192370546	192702356	3	4	111000001
sub-016	remember	9	120	256790413	25604123	3	3	111000000
sub-016	remember	13	121	6107894235096	6125894236	2	7	1100111110000
sub-016	remember	13	122	7829436015105	7829468516	5	6	1111100010000
sub-016	remember	13	123	5407916382426	579064516	1	1	1000000000000
sub-016	remember	13	130	3024518697207	315407607	1	2	1001000000000
sub-016	remember	5	131	98730	98730	5	5	11111
sub-016	remember	9	132	268439075	28430795	1	1	100000000
sub-016	remember	5	133	31208	31208	5	5	11111
sub-016	remember	13	134	1356409278304	135604760	4	4	1111000000000
sub-016	remember	13	135	9682051437673	978240977623	1	3	1011000000000
sub-016	remember	13	136	1459608273853	146270543	2	3	1100010000000
sub-016	remember	9	137	946150823	94657023	3	4	111001000
sub-016	remember	5	138	01639	01639	5	5	11111
sub-016	remember	9	139	307452816	30797546	3	3	111000000
sub-016	remember	9	140	340768259	34768259	2	2	110000000
sub-016	remember	5	141	34659	34659	5	5	11111
sub-016	remember	5	148	68123	68123	5	5	11111
sub-016	remember	5	149	73056	73056	5	5	11111
sub-016	remember	9	150	975834120	97834120	2	2	110000000
sub-016	remember	13	151	1247035869609	124706249	5	5	1111100000000
sub-016	remember	13	152	9720813654243	972081964243	6	7	1111110100000
sub-016	remember	13	153	0417859623984	97234059743	0	0	0000000000000
sub-016	remember	5	154	42835	42835	5	5	11111
sub-016	remember	9	155	912854703	912857940	5	5	111110000
sub-016	remember	9	156	854036217	854096247	4	7	111101101
sub-016	remember	13	157	9026478315654	91264856541	1	4	1011100000000
sub-016	remember	9	158	430287961	4302794	4	4	111100000
sub-016	remember	5	159	35279	35279	5	5	11111
