participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-042	remember	9	4	031576984	0357694	2	2	110000000
sub-042	remember	9	5	643015279	643210	3	4	111010000
sub-042	remember	13	6	6985134270215	698	3	3	1110000000000
sub-042	remember	9	7	208397615	20893615	3	3	111000000
sub-042	remember	5	8	85049	85041	4	4	11110
sub-042	remember	5	9	01273	01273	5	5	11111
sub-042	remember	13	10	0398512746269	0398512	7	7	1111111000000
sub-042	remember	13	11	8253147096179	85321	1	2	1000100000000
sub-042	remember	5	12	75209	75209	5	5	11111
sub-042	remember	9	13	254061738	25406178	7	7	111111100
sub-042	remember	5	14	94582	94582	5	5	11111
sub-042	remember	13	15	0453978621279	045397	6	6	1111110000000
sub-042	remember	5	22	25930	25130	2	4	11011
sub-042	remember	13	23	3175028964143	317502	6	6	1111110000000
sub-042	remember	9	24	157436290	15743569	5	6	111110010
sub-042	remember	13	25	9721840356830	978420	2	2	1100000000000
sub-042	remember	5	26	39016	39016	5	5	11111
sub-042	remember	5	27	51946	51946	5	5	11111
sub-042	remember	5	28	04172	04172	5	5	11111
sub-042	remember	13	29	1827963450142	0182794350	0	2	0000000011000
sub-042	remember	13	30	9628430715845	96274	3	4	1110100000000
sub-042	remember	9	31	240631978	240936	3	4	111010000
sub-042	remember	9	32	541693802	541693080	6	6	111111000
sub-042	remember	9	33	328709654	3287624	4	4	111100000
sub-042	remember	5	40	96032	96032	5	5	11111
sub-042	remember	5	41	25873	25873	5	5	11111
sub-042	remember	9	42	167384052	167384052	9	9	111111111
sub-042	remember	13	43	8093621475805	80936	5	5	1111100000000
sub-042	remember	9	44	249586107	249582106	5	7	111110110
sub-042	remember	5	45	09461	09461	5	5	11111
sub-042	remember	13	46	2637941508738	26379415	8	8	1111111100000
sub-042	remember	5	47	95837	95837	5	5	11111
sub-042	remember	13	48	1695723048174	1692037	3	3	1110000000000
sub-042	remember	9	49	832605179	832605179	9	9	111111111
sub-042	remember	9	50	963807512	963870512	4	7	111100111
sub-042	remember	13	51	4760219385912	47601	4	4	1111000000000
sub-042	remember	13	58	2358097416349	235890	4	4	1111000000000
sub-042	remember	9	59	526987304	5269870	6	6	111111000
sub-042	remember	5	60	78930	78930	5	5	11111
sub-042	remember	5	61	91574	91574	5	5	11111
sub-042	remember	5	62	69578	69578	5	5	11111
sub-042	remember	9	63	123695847	1236958437	8	8	111111110
sub-042	remember	13	64	4815069273284	48150	5	5	1111100000000
sub-042	remember	9	65	678315092	6315802	1	1	100000000
sub-042	remember	5	66	59326	59326	5	5	11111
sub-042	remember	13	67	5218937604398	5219837	3	5	1110011000000
sub-042	remember	13	68	5718632094236	581793	1	3	1010010000000
sub-042	remember	9	69	435076981	43507691	7	7	111111100
sub-042	remember	5	76	30518	30518	5	5	11111
sub-042	remember	13	77	4952316780704	495231	6	6	1111110000000
sub-042	remember	9	78	193608752	16308752	1	2	101000000
sub-042	remember	13	79	4789325061731	4789302	5	5	1111100000000
sub-042	remember	13	80	7650412938631	76504129	8	8	1111111100000
sub-042	remember	5	81	40581	40581	5	5	11111
sub-042	remember	5	82	43721	43721	5	5	11111
sub-042	remember	9	83	168952370	169852	2	4	110011000
sub-042	remember	9	84	730824915	73082491	8	8	111111110
sub-042	remember	13	85	9620318457327	962031	6	6	1111110000000
sub-042	remember	9	86	753610482	753610842	6	7	111111001
sub-042	remember	5	87	01236	01236	5	5	11111
sub-042	remember	9	94	041928657	04192867	7	7	111111100
sub-042	remember	13	95	6415382907249	64158	4	4	1111000000000
sub-042	remember	13	96	5736924180324	57369	5	5	1111100000000
sub-042	remember	9	97	809746123	809764	4	4	111100000
sub-042	remember	13	98	2563749018759	2563749015	9	9	1111111110000
sub-042	remember	9	99	107589632	12758962	1	6	101111100
sub-042	remember	5	100	35129	35127	4	4	11110
sub-042	remember	13	101	8250436719642	80534	1	3	1010100000000
sub-042	remember	5	102	03159	03159	5	5	11111
sub-042	remember	5	103	80752	80752	5	5	11111
sub-042	remember	9	104	713249508	7234950	1	2	101000000
sub-042	remember	5	105	02653	02657	4	4	11110
sub-042	remember	5	112	98641	98641	5	5	11111
sub-042	remember	9	113	256014397	256014937	6	7	111111001
sub-042	remember	5	114	98076	98076	5	5	11111
sub-042	remember	13	115	1742309865039	1742309	7	7	1111111000000
sub-042	remember	9	116	930581467	930581	6	6	111111000
sub-042	remember	9	117	958041372	958241752	3	6	111011001
sub-042	remember	5	118	84250	84250	5	5	11111
sub-042	remember	9	119	258610374	2586103	7	7	111111100
sub-042	remember	13	120	5047263891763	504762	4	4	1111000000000
sub-042	remember	13	121	2970418653721	29704	5	5	1111100000000
sub-042	remember	13	122	7520418936358	7520491	5	5	1111100000000
sub-042	remember	5	123	69148	69148	5	5	11111
sub-042	remember	9	133	451309862	451039680	3	4	111001000
sub-042	remember	5	134	70265	70265	5	5	11111
sub-042	remember	13	135	2843790651956	2843790	7	7	1111111000000
sub-042	remember	13	136	9762510834158	97625108	8	8	1111111100000
sub-042	remember	13	137	7856914203980	785491	3	5	1110110000000
sub-042	remember	13	138	2879605143196	2879601	6	6	1111110000000
sub-042	remember	5	139	38907	38907	5	5	11111
sub-042	remember	9	140	620317859	620317895	7	7	111111100
sub-042	remember	9	141	439801752	439801750	8	8	111111110
sub-042	remember	5	142	74830	74830	5	5	11111
sub-042	remember	5	143	37805	37805	5	5	11111
sub-042	remember	9	144	743085692	74308562	7	7	111111100
sub-042	remember	9	151	014872369	0148726	6	6	111111000
sub-042	remember	5	152	06853	06853	5	5	11111
sub-042	remember	5	153	64538	64538	5	5	11111
sub-042	remember	9	154	548367902	5486902	3	3	111000000
sub-042	remember	9	155	014637582	0143680	3	3	111000000
sub-042	remember	9	156	908321657	9083216	7	7	111111100
sub-042	remember	5	157	07968	07968	5	5	11111
sub-042	remember	13	158	3405867921378	3406895	3	4	1110100000000
sub-042	remember	13	159	8021657493214	802165	6	6	1111110000000
sub-042	remember	13	160	1640958273185	1640958	7	7	1111111000000
sub-042	remember	5	161	19845	19845	5	5	11111
sub-042	remember	13	162	0817924536786	0819724	3	5	1110011000000
