participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-014	remember	5	4	42587	42587	5	5	11111
sub-014	remember	13	5	9725408136098	97543517	2	2	1100000000000
sub-014	remember	5	6	08724	08724	5	5	11111
sub-014	remember	13	7	8391460752538	9654535321	0	0	0000000000000
sub-014	remember	13	8	5296071834065	529616875	4	4	1111000000000
sub-014	remember	13	9	7354261890257	89350721	0	0	0000000000000
sub-014	remember	9	10	573401682	5347182	1	1	100000000
sub-014	remember	9	11	205346178	5034618	0	1	010000000
sub-014	remember	9	12	568791204	568791234	7	8	111111101
sub-014	remember	9	13	280564197	5047891	0	1	000000100
sub-014	remember	5	14	17830	13780	1	2	10001
sub-014	remember	5	15	25601	25601	5	5	11111
sub-014	remember	5	22	48159	48159	5	5	11111
sub-014	remember	9	23	489052613	4890153	4	4	111100000
sub-014	remember	9	24	593847062	593847	6	6	111111000
sub-014	remember	13	25	3671425098954	53819145	0	1	0001000000000
sub-014	remember	5	26	86243	86243	5	5	11111
sub-014	remember	5	27	01395	01395	5	5	11111
sub-014	remember	9	28	682430571	68324571	2	2	110000000
sub-014	remember	5	29	13208	13208	5	5	11111
sub-014	remember	13	30	8346250917921	865479171	1	2	1000000010000
sub-014	remember	13	31	2396045871287	23945687781	3	4	1110000010000
sub-014	remember	13	32	3175869240620	3156890	2	3	1100100000000
sub-014	remember	9	33	160782943	16094	3	3	111000000
sub-014	remember	9	40	983217056	98321076	5	5	111110000
sub-014	remember	13	41	4183962705260	41567976	2	2	1100000000000
sub-014	remember	13	42	3762814590856	358146186	1	1	1000000000000
sub-014	remember	9	43	812960473	81269489	3	3	111000000
sub-014	remember	5	44	85104	85104	5	5	11111
sub-014	remember	13	45	4650832791691	45683691	1	1	1000000000000
sub-014	remember	9	46	723896045	7238145	4	4	111100000
sub-014	remember	5	47	69710	69710	5	5	11111
sub-014	remember	5	48	80926	80926	5	5	11111
sub-014	remember	9	49	956843102	95681420	4	5	111100010
sub-014	remember	5	50	52961	52961	5	5	11111
sub-014	remember	13	51	9083741265751	80749561	0	1	0100000000000
sub-014	remember	13	58	9045613278046	9042180	3	3	1110000000000
sub-014	remember	9	59	719263540	719254312	4	4	111100000
sub-014	remember	5	60	50179	50719	2	3	11001
sub-014	remember	9	61	735102984	73510784	5	5	111110000
sub-014	remember	5	62	76048	78094	1	2	10100
sub-014	remember	13	63	1054268379025	105471895	4	5	1111001000000
sub-014	remember	5	64	07928	07928	5	5	11111
sub-014	remember	13	65	4815203796847	48751941	2	3	1101000000000
sub-014	remember	9	66	293784016	29478610	2	4	110110000
sub-014	remember	5	67	75820	75820	5	5	11111
sub-014	remember	13	68	3025618497296	90514969	0	1	0100000000000
sub-014	remember	9	69	370956248	35694780	1	2	100100000
sub-014	remember	9	76	348679512	347856321	2	2	110000000
sub-014	remember	13	77	3590178642176	3590432196	4	4	1111000000000
sub-014	remember	13	78	1372896540175	137834501	3	3	1110000000000
sub-014	remember	13	79	5206914783729	52087619519	3	3	1110000000000
sub-014	remember	5	80	19385	1985	2	2	11000
sub-014	remember	5	81	03186	03816	2	3	11001
sub-014	remember	5	82	27504	27504	5	5	11111
sub-014	remember	9	83	731924058	73195048	4	4	111100000
sub-014	remember	9	84	697410523	6971453	3	3	111000000
sub-014	remember	13	85	3728619045639	3781456198	2	2	1100000000000
sub-014	remember	5	86	96548	96548	5	5	11111
sub-014	remember	9	87	042613975	04261974	5	5	111110000
sub-014	remember	13	94	0537129864614	053689169321	3	4	1110000000010
sub-014	remember	5	95	08431	08431	5	5	11111
sub-014	remember	5	96	68493	68493	5	5	11111
