participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-061	remember	9	4	531268904	5321	2	2	110000000
sub-061	remember	5	5	08731	08731	5	5	11111
sub-061	remember	9	6	826410975	830195	1	1	100000000
sub-061	remember	13	7	3156984720285	31598	3	3	1110000000000
sub-061	remember	13	8	3197402586345	3190645	3	3	1110000000000
sub-061	remember	5	9	40259	40259	5	5	11111
sub-061	remember	13	10	9804651732954	98046	5	5	1111100000000
sub-061	remember	13	11	2495816307980	2468	2	2	1100000000000
sub-061	remember	9	12	047581693	0475	4	4	111100000
sub-061	remember	5	13	50384	05	0	0	00000
sub-061	remember	5	14	13468	13468	5	5	11111
sub-061	remember	9	15	359712068	35971068	5	5	111110000
sub-061	remember	5	22	30162	30162	5	5	11111
sub-061	remember	9	23	516970234	5106923	2	2	110000000
sub-061	remember	13	24	5726910438487	23690387	0	0	0000000000000
sub-061	remember	5	25	17630	136	1	2	10100
sub-061	remember	13	26	1340875269850	13450875349	3	3	1110000000000
sub-061	remember	5	27	86347	86347	5	5	11111
sub-061	remember	9	28	830547691	8305468	5	5	111110000
sub-061	remember	13	29	1623047589285	136285	1	1	1000000000000
sub-061	remember	9	30	790683524	68079234	0	1	001000000
sub-061	remember	5	31	59724	579234	1	2	10010
sub-061	remember	13	32	4908376152023	49056702	3	4	1110010000000
sub-061	remember	9	33	025189436	02518946	7	7	111111100
sub-061	remember	9	40	746813092	7468312	4	4	111100000
sub-061	remember	5	41	03924	03942	3	3	11100
sub-061	remember	13	42	9453871026872	945368742	4	5	1111000010000
sub-061	remember	9	43	431690758	4395078	2	2	110000000
sub-061	remember	9	44	935264781	95264781	1	1	100000000
sub-061	remember	5	45	56234	56234	5	5	11111
sub-061	remember	13	46	9823517640956	938561938	1	2	1000010000000
sub-061	remember	9	47	356289047	356980457	3	5	111010001
sub-061	remember	13	48	5062891734057	506245782	4	4	1111000000000
sub-061	remember	13	49	0638295147203	0638495	4	6	1111011000000
sub-061	remember	5	50	21057	21057	5	5	11111
sub-061	remember	5	51	87150	87150	5	5	11111
sub-061	remember	5	58	48527	48527	5	5	11111
sub-061	remember	13	59	4528360917136	45278093	3	3	1110000000000
sub-061	remember	13	60	1730589462972	13047392	1	2	1000001000000
sub-061	remember	5	61	70236	70236	5	5	11111
sub-061	remember	5	62	26547	236547	1	1	10000
sub-061	remember	5	63	26950	23695	1	1	10000
sub-061	remember	13	64	3460182759297	1302799213	0	0	0000000000000
sub-061	remember	9	65	165489073	14579013	1	2	101000000
sub-061	remember	9	66	572146089	57124619	2	4	110011000
sub-061	remember	13	67	6132480579596	238795395670	0	0	0000000000000
sub-061	remember	9	68	863294075	86293450	2	3	110001000
sub-061	remember	9	69	798364102	79340620	2	3	110000010
sub-061	remember	5	76	82704	82704	5	5	11111
sub-061	remember	5	77	01789	01789	5	5	11111
sub-061	remember	9	78	956143028	16249027	0	0	000000000
sub-061	remember	9	79	560389274	56380789	2	2	110000000
sub-061	remember	13	80	3612809547204	36128034	6	6	1111110000000
sub-061	remember	9	81	951748620	3450726	0	1	000000100
sub-061	remember	5	82	51694	51694	5	5	11111
sub-061	remember	13	83	1507932684187	39506437846	0	2	0000000011000
sub-061	remember	13	84	7543962108078	9356180	0	0	0000000000000
sub-061	remember	9	85	308216597	308657	3	3	111000000
sub-061	remember	5	86	31967	3196	4	4	11110
sub-061	remember	13	87	3897640521641	3806451	2	2	1100000000000
sub-061	remember	9	94	274315896	2745126	3	4	111010000
sub-061	remember	9	95	748961350	7489350	4	4	111100000
sub-061	remember	13	96	0823451976760	082531971	3	3	1110000000000
sub-061	remember	9	97	263057498	2610458	2	3	110100000
sub-061	remember	5	98	04215	04215	5	5	11111
sub-061	remember	5	99	69527	6925	2	2	11000
sub-061	remember	13	100	6254907183675	624593	2	3	1100100000000
sub-061	remember	5	101	18294	18294	5	5	11111
sub-061	remember	13	102	8421756039684	787653379	0	0	0000000000000
sub-061	remember	5	103	19387	19387	5	5	11111
sub-061	remember	13	104	9804723156165	98045168	4	4	1111000000000
sub-061	remember	9	105	501672438	5402638	1	1	100000000
sub-061	remember	5	112	50693	50693	5	5	11111
sub-061	remember	5	113	31520	31520	5	5	11111
sub-061	remember	9	114	703481529	7034529	4	4	111100000
sub-061	remember	9	115	832175409	832175903	6	7	111111010
sub-061	remember	5	116	65298	65298	5	5	11111
sub-061	remember	13	117	0937186452693	873907369	0	1	0010000000000
sub-061	remember	9	118	913762540	913742360	4	6	111101001
sub-061	remember	13	119	6253987104734	63950437	1	1	1000000000000
sub-061	remember	13	120	0134659278591	0345693210	1	3	1000100100000
sub-061	remember	13	121	0216548937953	012654903	1	5	1001110010000
sub-061	remember	5	122	30429	630429	0	0	00000
sub-061	remember	9	123	284196057	14286914	0	0	000000000
sub-061	remember	9	130	413095627	4130956	7	7	111111100
sub-061	remember	13	131	3921754680162	41895681	0	0	0000000000000
sub-061	remember	9	132	045893612	4506932	0	2	000011000
sub-061	remember	9	133	831690725	8316952	5	5	111110000
sub-061	remember	5	134	85047	85047	5	5	11111
sub-061	remember	13	135	7963082415087	639504386	0	1	0000100000000
sub-061	remember	13	136	7095821364503	690453	0	0	0000000000000
sub-061	remember	5	137	04398	04398	5	5	11111
sub-061	remember	9	138	631829750	641239650	1	5	101001011
sub-061	remember	5	139	75163	75163	5	5	11111
sub-061	remember	13	140	7503896142190	7503790	4	5	1111010000000
sub-061	remember	5	141	29306	29306	5	5	11111
sub-061	remember	13	148	0215397684281	023456781	2	3	1100001000000
sub-061	remember	13	149	3761489052504	36985423	1	1	1000000000000
sub-061	remember	9	150	245389710	245378241	4	4	111100000
sub-061	remember	13	151	6971823045894	657389	1	3	1010100000000
sub-061	remember	13	152	6794032581260	63924160	1	2	1010000000000
sub-061	remember	9	153	439157826	2478126	0	0	000000000
sub-061	remember	9	154	609573142	694932	1	1	100000000
sub-061	remember	5	155	71534	71534	5	5	11111
sub-061	remember	5	156	25790	25790	5	5	11111
sub-061	remember	9	157	170245986	2702457	0	5	011111000
sub-061	remember	5	158	57203	57203	5	5	11111
sub-061	remember	5	159	19407	19407	5	5	11111
