participant_id	task	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-023	remember	9	4	640538217	6405381	6	6	111111000
sub-023	remember	9	5	927016534	92701564	5	5	111110000
sub-023	remember	13	6	2065483179127	20654871	6	7	1111110100000
sub-023	remember	9	7	309168754	3069854	2	2	110000000
sub-023	remember	5	8	37698	37698	5	5	11111
sub-023	remember	13	9	7630125948684	763012	6	6	1111110000000
sub-023	remember	5	10	48791	48791	5	5	11111
sub-023	remember	9	11	402913567	412913	1	5	101111000
sub-023	remember	13	12	6213890754014	628905	2	2	1100000000000
sub-023	remember	13	13	0387652941486	03876503	6	6	1111110000000
sub-023	remember	5	14	27813	27813	5	5	11111
sub-023	remember	5	15	56012	56012	5	5	11111
sub-023	remember	13	22	8067234915453	80674515	4	4	1111000000000
sub-023	remember	5	23	50317	50317	5	5	11111
sub-023	remember	13	24	2906734581702	29734596012	2	3	1100000001000
sub-023	remember	5	25	26754	26754	5	5	11111
sub-023	remember	9	26	193857206	185726	1	1	100000000
sub-023	remember	9	27	381267059	38621059	2	3	110100000
sub-023	remember	13	28	9718260345259	2709651059	0	1	0100000000000
sub-023	remember	9	29	516703829	516807529	3	6	111010011
sub-023	remember	9	30	395840762	39587462	4	4	111100000
sub-023	remember	13	31	0947315268758	097341578	2	4	1100011000000
sub-023	remember	5	32	74965	74965	5	5	11111
sub-023	remember	5	33	42801	42801	5	5	11111
sub-023	remember	5	40	95134	95134	5	5	11111
sub-023	remember	13	41	1069572384692	10685723682	3	7	1110111100000
sub-023	remember	5	42	42508	42508	5	5	11111
sub-023	remember	13	43	7189023465276	7168526	2	3	1100010000000
sub-023	remember	5	44	83192	83192	5	5	11111
sub-023	remember	9	45	839506742	839560142	4	6	111100011
sub-023	remember	9	46	930786542	93786542	2	2	110000000
sub-023	remember	13	47	1326850749679	13685281439	2	3	1100000010000
sub-023	remember	5	48	40732	40732	5	5	11111
sub-023	remember	13	49	0528341796503	234568013	0	0	0000000000000
sub-023	remember	9	50	817063954	81709654	4	4	111100000
sub-023	remember	9	51	062973148	072963148	1	7	101101111
sub-023	remember	9	58	193850746	19387546	4	4	111100000
sub-023	remember	5	59	90847	90847	5	5	11111
sub-023	remember	9	60	956214870	921467980	1	2	100000001
sub-023	remember	5	61	18274	18274	5	5	11111
sub-023	remember	5	62	14370	14370	5	5	11111
sub-023	remember	9	63	038716954	087154	1	1	100000000
sub-023	remember	13	64	3719482605269	3718452686	3	6	1110101100000
sub-023	remember	5	65	38917	38917	5	5	11111
sub-023	remember	13	66	4659732108986	46591268816	4	4	1111000000000
sub-023	remember	13	67	3574620189310	3597401940	2	2	1100000000000
sub-023	remember	13	68	7540139286856	7540139726	7	8	1111111001000
sub-023	remember	9	69	412769803	412983	3	3	111000000
sub-023	remember	5	76	41056	41056	5	5	11111
sub-023	remember	5	77	64315	64315	5	5	11111
sub-023	remember	5	78	95638	95638	5	5	11111
sub-023	remember	13	79	0695481327125	068492532	2	4	1100000110000
sub-023	remember	13	80	3974502861409	3975401389	3	4	1110010000000
sub-023	remember	9	81	278591043	278591034	7	7	111111100
sub-023	remember	13	82	1409287563297	140290427	3	3	1110000000000
sub-023	remember	9	83	509284731	50897431	2	3	110001000
sub-023	remember	13	84	0589142367473	015871423	1	1	1000000000000
sub-023	remember	9	85	284795360	287549360	2	5	110000111
sub-023	remember	9	86	369750824	3693579234	3	5	111010010
sub-023	remember	5	87	13652	13652	5	5	11111
sub-023	remember	13	94	2708496153238	270495610978	3	5	1110001100000
sub-023	remember	5	95	91834	91834	5	5	11111
sub-023	remember	5	96	53784	53784	5	5	11111
sub-023	remember	9	97	906418375	90468315	2	2	110000000
sub-023	remember	9	98	397618054	39786514	3	3	111000000
sub-023	remember	13	99	6742130985692	76432190642	0	1	0010000000000
sub-023	remember	9	100	608349751	760349651	0	5	000111011
sub-023	remember	13	101	3216480597261	32164089521	5	5	1111100000000
sub-023	remember	5	102	45609	45609	5	5	11111
sub-023	remember	9	103	804173952	804107952	4	7	111100111
sub-023	remember	13	104	4206395187063	4206951873	4	4	1111000000000
sub-023	remember	5	105	27814	27814	5	5	11111
sub-023	remember	13	112	3019742658379	39013479	1	2	1000010000000
sub-023	remember	5	113	52917	52917	5	5	11111
sub-023	remember	9	114	870912654	8912654	1	1	100000000
sub-023	remember	9	115	206917385	201697325	2	5	110001101
sub-023	remember	13	116	5891246703073	58917283	4	4	1111000000000
sub-023	remember	9	117	497215836	49759136	3	3	111000000
sub-023	remember	13	118	5301768942382	5381768312	2	7	1101111001000
sub-023	remember	5	119	27698	27698	5	5	11111
sub-023	remember	5	120	48327	48327	5	5	11111
sub-023	remember	5	121	42607	42607	5	5	11111
sub-023	remember	9	122	490368127	490368217	6	7	111111001
sub-023	remember	13	123	8215934706543	7896543	0	0	0000000000000
sub-023	remember	5	130	75023	75023	5	5	11111
sub-023	remember	13	131	1309526784340	13065296140	3	6	1110110001000
sub-023	remember	13	132	2370651849293	23706815923	5	6	1111101000000
sub-023	remember	13	133	2150634978403	21506934013	5	5	1111100000000
sub-023	remember	9	134	974201586	97142096	2	2	110000000
sub-023	remember	5	135	13780	13780	5	5	11111
sub-023	remember	9	136	749316205	749316205	9	9	111111111
sub-023	remember	9	137	687491235	68749215	5	5	111110000
sub-023	remember	5	138	42601	42601	5	5	11111
sub-023	remember	5	139	14967	14967	5	5	11111
sub-023	remember	13	140	8519267304926	17398426	0	1	0001000000000
sub-023	remember	9	141	180235469	180234519	5	6	111110001
sub-023	remember	13	148	5641893702159	567804219	2	2	1100000000000
sub-023	remember	9	149	349781562	3497815962	7	7	111111100
sub-023	remember	13	150	7512804639496	754904695	2	2	1100000000000
sub-023	remember	9	151	940673521	94035121	3	3	111000000
sub-023	remember	5	152	96701	96701	5	5	11111
sub-023	remember	13	153	7940531682109	6904513869	0	2	0100100000000
sub-023	remember	9	154	831960547	8319605146	7	7	111111100
sub-023	remember	5	155	30517	30517	5	5	11111
sub-023	remember	9	156	532609178	532689178	4	8	111101111
sub-023	remember	5	157	12589	12589	5	5	11111
sub-023	remember	5	158	46825	46825	5	5	11111
sub-023	remember	13	159	4175960328048	41569874	2	3	1100100000000
